loss;elapsed_time;iteration
0.001996;111.69;0
0.001992;110.74;0
0.001990;110.75;0
0.001990;110.70;0
0.001990;110.68;0
0.001990;110.76;0
0.001990;110.69;0
0.001989;110.72;0
0.001989;110.71;0
0.001989;110.74;0
0.001989;110.74;0
0.001989;110.74;0
0.001989;110.70;0
0.001989;110.74;0
0.001989;110.43;0
0.001989;110.43;0
0.001989;110.42;0
0.001989;110.42;0
0.001989;110.42;0
0.001989;110.42;0
0.001988;110.44;0
0.001988;110.42;0
0.001988;110.42;0
0.001988;110.42;0
0.001988;110.41;0
0.001988;110.43;0
0.001988;110.42;0
0.001988;110.43;0
0.001988;110.42;0
0.001988;110.43;0
0.001988;110.42;0
0.001991;110.60;0
0.001992;110.43;0
0.001989;110.42;0
0.001987;110.42;0
0.001987;110.42;0
0.001987;110.42;0
0.001987;110.42;0
0.001987;110.42;0
0.001987;110.43;0
0.001987;110.42;0
0.001987;110.42;0
0.001987;110.42;0
0.001988;110.43;0
0.001988;110.42;0
0.001988;110.42;0
0.001987;110.42;0
0.001987;110.43;0
0.001988;110.42;0
0.001988;110.43;0
0.001988;110.45;0
0.001988;110.40;0
0.001988;110.43;0
0.001988;110.41;0
0.001988;110.42;0
0.001987;110.43;0
0.001987;110.43;0
0.001987;110.41;0
0.001987;110.43;0
0.001987;110.43;0
0.001987;110.42;0
0.001987;110.42;0
0.001987;110.43;0
0.001987;110.59;0
0.001988;110.43;0
0.001988;110.45;0
0.001988;110.40;0
0.001988;110.42;0
0.001988;110.42;0
0.001988;110.42;0
0.001988;110.43;0
0.001988;110.43;0
0.001988;110.43;0
0.001988;110.42;0
0.001988;110.42;0
0.001987;110.42;0
0.001987;110.43;0
0.001987;110.42;0
0.001987;110.42;0
0.001987;110.42;0
0.001987;110.44;0
0.001987;110.42;0
0.001987;110.42;0
0.001987;110.42;0
0.001987;110.42;0
0.001987;110.43;0
0.001987;110.42;0
0.001986;110.43;0
0.001986;110.42;0
0.001986;110.42;0
0.001986;110.43;0
0.001986;110.42;0
0.001986;110.42;0
0.001986;110.42;0
0.001986;110.43;0
0.001986;110.43;0
0.001986;110.59;0
0.001986;110.42;0
0.001986;110.43;0
0.001986;110.42;0
0.002000;110.44;1
0.001994;110.43;1
0.001991;110.42;1
0.001990;110.43;1
0.001990;110.42;1
0.001989;110.43;1
0.001989;110.42;1
0.001989;110.42;1
0.001989;110.42;1
0.001988;110.42;1
0.001988;110.44;1
0.001988;110.50;1
0.001988;110.42;1
0.001988;110.42;1
0.001988;110.43;1
0.001987;110.42;1
0.001987;110.43;1
0.001987;110.42;1
0.001987;110.43;1
0.001987;110.42;1
0.001987;110.42;1
0.001987;110.42;1
0.001987;110.43;1
0.001986;110.43;1
0.001986;110.42;1
0.001986;110.43;1
0.001986;110.42;1
0.001986;110.43;1
0.001986;110.59;1
0.001987;110.42;1
0.001986;110.42;1
0.001986;110.43;1
0.001986;110.42;1
0.001986;110.43;1
0.001986;110.42;1
0.001986;110.43;1
0.001986;110.42;1
0.001986;110.42;1
0.001986;110.43;1
0.001986;110.43;1
0.001986;110.42;1
0.001986;110.42;1
0.001986;110.43;1
0.001986;110.42;1
0.001986;110.42;1
0.001986;110.42;1
0.001986;110.42;1
0.001986;110.43;1
0.001986;110.42;1
0.001987;110.42;1
0.001997;110.45;1
0.001997;110.41;1
0.001997;110.42;1
0.001996;110.42;1
0.001996;110.43;1
0.001996;110.43;1
0.001996;110.43;1
0.001996;110.42;1
0.001996;110.42;1
0.001996;110.43;1
0.001996;110.58;1
0.001996;110.43;1
0.001996;110.43;1
0.001996;110.43;1
0.001996;110.42;1
0.001996;110.43;1
0.001996;110.42;1
0.001996;110.42;1
0.001996;110.43;1
0.001996;110.43;1
0.001997;110.42;1
0.001997;110.42;1
0.001997;110.43;1
0.001997;110.43;1
0.001997;110.42;1
0.001996;110.42;1
0.001995;110.43;1
0.001995;110.42;1
0.001995;110.42;1
0.001995;110.43;1
0.001995;110.42;1
0.001995;110.43;1
0.001995;110.42;1
0.001996;110.42;1
0.001998;110.42;1
0.001999;110.42;1
0.001994;110.43;1
0.001994;110.43;1
0.001994;110.42;1
0.001994;110.42;1
0.001994;110.43;1
0.001994;110.42;1
