loss;elapsed_time;iteration
0.002050;31.29;0
0.002047;30.32;0
0.002045;30.30;0
0.002043;30.29;0
0.002042;30.18;0
0.002040;30.26;0
0.002039;30.18;0
0.002038;30.25;0
0.002037;30.11;0
0.002036;30.41;0
0.002035;30.37;0
0.002034;30.39;0
0.002034;30.37;0
0.002033;30.22;0
0.002032;30.44;0
0.002032;30.87;0
0.002031;30.81;0
0.002031;30.83;0
0.002031;30.71;0
0.002030;30.78;0
0.002030;30.66;0
0.002029;30.62;0
0.002029;30.68;0
0.002029;30.48;0
0.002029;30.61;0
0.002028;30.55;0
0.002028;30.40;0
0.002028;29.88;0
0.002028;29.68;0
0.002028;29.68;0
0.002027;30.93;0
0.002027;30.11;0
0.002027;30.62;0
0.002027;30.53;0
0.002027;30.56;0
0.002027;30.32;0
0.002027;29.96;0
0.002027;29.85;0
0.002026;29.88;0
0.002026;29.76;0
0.002026;30.00;0
0.002026;29.93;0
0.002026;29.84;0
0.002026;29.78;0
0.002026;29.80;0
0.002026;29.76;0
0.002026;29.71;0
0.002026;29.86;0
0.002026;29.72;0
0.002026;29.75;0
0.002026;29.71;0
0.002026;29.71;0
0.002025;29.93;0
0.002025;29.90;0
0.002025;29.93;0
0.002025;29.91;0
0.002025;29.57;0
0.002025;29.55;0
0.002025;30.83;0
0.002025;30.16;0
0.002025;30.15;0
0.002025;30.51;0
0.002025;29.89;0
0.002025;30.35;0
0.002025;29.76;0
0.002025;30.25;0
0.002025;29.78;0
0.002025;30.18;0
0.002025;29.63;0
0.002025;29.56;0
0.002025;29.53;0
0.002025;29.36;0
0.002025;29.59;0
0.002024;29.50;0
0.002024;29.48;0
0.002024;29.62;0
0.002024;29.50;0
0.002024;29.53;0
0.002024;29.51;0
0.002024;29.60;0
0.002024;29.50;0
0.002024;29.55;0
0.002024;29.72;0
0.002024;29.62;0
0.002024;30.68;0
0.002024;29.68;0
0.002024;29.52;0
0.002024;29.55;0
0.002024;29.48;0
0.002024;29.46;0
0.002024;29.63;0
0.002024;29.60;0
0.002024;29.57;0
0.002024;29.63;0
0.002024;29.44;0
