loss;elapsed time;iteration
0.001972;28.33;1
0.001972;28.32;1
0.001972;28.11;1
0.001972;28.63;1
0.001974;28.32;2
0.001967;28.33;2
0.001978;28.14;2
0.001976;28.05;2
0.001979;28.33;2
0.001973;28.30;2
0.001986;28.01;2
0.001978;28.33;2
0.001975;28.07;2
0.001974;28.40;2
0.001979;28.28;2
0.001970;28.49;2
0.001987;28.40;2
0.001974;28.37;2
0.001974;28.31;2
0.001972;28.12;2
0.001977;28.14;2
0.001973;28.20;2
0.001977;28.06;2
0.001982;27.98;2
0.001973;28.26;2
0.001972;28.24;2
0.001982;28.26;2
0.001984;28.21;2
0.001971;28.24;2
0.001986;28.02;2
0.001972;28.19;2
0.001975;28.49;2
0.001976;28.41;2
0.001972;28.25;2
0.001977;28.22;2
0.001976;28.46;2
0.001969;28.24;2
0.001983;28.24;2
0.001975;28.67;2
0.001975;28.47;2
0.001973;28.64;2
0.001973;28.57;2
0.001971;28.20;2
0.001971;28.43;2
0.001966;28.50;2
0.001977;28.10;2
0.001971;28.08;2
0.001980;28.25;2
0.001969;28.16;2
0.001972;28.44;2
0.001974;28.45;2
0.001977;28.43;2
0.001982;28.12;2
0.001970;27.87;2
0.001984;28.15;2
0.001996;27.83;2
0.001994;27.78;2
0.001992;28.00;2
0.001992;28.12;2
0.001992;28.38;2
0.002001;27.98;2
0.001994;28.10;2
0.001992;28.29;2
0.001993;28.31;2
0.001995;28.11;2
0.001991;28.16;2
0.001991;28.02;2
0.001990;28.28;2
0.001987;28.12;2
0.001999;28.11;2
0.001996;28.57;2
0.001999;28.24;2
0.001989;28.50;2
0.001992;28.15;2
0.001991;28.43;2
0.001983;28.08;2
0.002013;28.00;2
0.001987;27.95;2
0.001992;28.13;2
0.001993;28.13;2
0.001980;28.32;2
0.001986;28.12;2
0.001976;28.21;2
0.001995;27.94;2
0.001989;28.33;2
0.001996;27.92;2
0.001987;28.03;2
0.001993;28.21;2
0.001991;28.30;2
0.001977;28.51;2
0.001993;28.27;2
0.001989;28.62;2
0.001972;28.12;2
0.001995;28.45;2
0.001989;28.20;2
0.001981;28.11;2
0.002003;28.02;2
0.001987;28.21;2
0.001981;28.27;2
0.002001;28.16;2
0.001992;28.37;2
0.002008;28.23;2
0.001990;28.46;2
0.002003;28.42;2
0.001962;28.40;3
0.001957;28.40;3
0.001963;28.19;3
0.001965;28.03;3
0.001964;28.02;3
0.001967;28.17;3
0.001964;28.23;3
0.001958;28.65;3
0.001966;28.38;3
0.001965;28.79;3
0.001963;28.35;3
0.001957;28.26;3
0.001960;28.27;3
0.001962;28.29;3
0.001968;28.53;3
0.001963;28.22;3
0.001960;28.29;3
0.001962;28.04;3
0.001961;28.15;3
0.001960;28.23;3
0.001968;28.18;3
0.001958;28.17;3
0.001959;28.07;3
0.001962;28.30;3
0.001959;28.31;3
0.001962;28.57;3
0.001956;28.53;3
0.001963;28.53;3
0.001967;28.44;3
0.001972;28.37;3
0.001973;28.64;3
0.001962;28.50;3
0.001971;28.41;3
0.001975;28.33;3
0.001971;28.31;3
0.001969;28.25;3
0.001973;28.42;3
0.001973;28.32;3
0.001960;28.27;3
0.001956;28.35;3
0.001961;28.23;3
0.001961;28.53;3
0.001955;28.57;3
0.001963;28.51;3
0.001957;28.24;3
0.001955;28.66;3
0.001953;28.35;3
0.001956;28.54;3
0.001954;28.53;3
0.001959;28.41;3
0.001947;28.95;3
0.001956;28.46;3
0.001948;28.31;3
0.001947;28.14;3
0.001990;28.34;3
0.001962;28.54;3
0.001986;28.73;3
0.001947;28.47;3
0.001950;28.96;3
0.001946;28.57;3
0.001946;28.20;3
0.001947;28.47;3
0.001963;28.02;3
0.001956;28.20;3
0.001983;27.71;3
0.001968;27.75;3
0.002013;28.01;3
0.001946;28.19;3
0.001945;28.18;3
0.001950;28.08;3
0.001981;28.13;3
0.001959;28.27;3
0.001945;28.03;3
0.001946;28.33;3
0.001958;28.27;3
0.001947;28.12;3
0.001949;28.18;3
0.001946;28.17;3
0.001950;28.13;3
0.001949;28.53;3
0.001945;28.60;3
0.001948;28.57;3
0.001945;28.12;3
0.001957;28.11;3
0.001944;28.22;3
0.001956;28.53;3
0.001958;28.33;3
0.001944;28.50;3
0.001975;28.39;3
0.001944;28.15;3
0.001946;28.31;3
0.001944;28.47;3
0.002026;28.14;3
0.001962;27.99;3
0.001977;28.64;3
0.001961;28.57;3
0.001945;28.35;3
0.001948;28.09;3
0.001966;28.20;3
0.001944;28.28;3
0.001954;28.22;4
0.001955;28.60;4
0.001946;28.47;4
0.001944;28.65;4
0.001942;28.30;4
0.001948;28.83;4
0.001950;28.26;4
0.001946;28.46;4
0.001943;28.60;4
0.001946;28.68;4
0.001947;28.32;4
0.001942;28.50;4
0.001945;28.81;4
0.001951;28.32;4
0.001950;28.55;4
0.001945;28.30;4
0.001955;28.30;4
0.001949;27.97;4
0.001947;28.07;4
0.001949;28.43;4
0.001947;28.43;4
0.001946;28.47;4
0.001943;28.43;4
0.001945;28.43;4
0.001943;28.55;4
0.001942;28.70;4
0.001941;28.45;4
0.001941;28.02;4
0.001941;28.10;4
0.001950;28.09;4
0.001944;28.20;4
0.001949;28.09;4
0.001943;28.25;4
0.001950;28.17;4
0.001943;28.76;4
0.001945;28.74;4
0.001955;28.66;4
0.001948;28.53;4
0.001949;28.26;4
0.001942;28.27;4
0.001941;28.23;4
0.001945;28.49;4
0.001948;28.43;4
0.001947;28.40;4
0.001955;28.29;4
0.001941;28.41;4
0.001950;28.38;4
0.001941;28.43;4
0.001943;28.35;4
0.001946;28.37;4
0.001954;28.51;4
0.001957;27.95;4
0.001949;27.99;4
0.001974;27.92;4
0.001961;28.32;4
0.001971;28.04;4
0.001949;28.02;4
0.001947;28.28;4
0.001957;28.16;4
0.001967;28.25;4
0.001963;28.36;4
0.001963;28.33;4
0.001966;28.22;4
0.001955;28.13;4
0.001953;28.06;4
0.001961;28.42;4
0.001961;28.43;4
0.001964;28.42;4
0.001960;28.41;4
0.001959;28.08;4
0.001966;28.41;4
0.001961;28.52;4
0.001967;28.46;4
0.001970;28.43;4
0.001967;28.17;4
0.001963;28.08;4
0.001946;28.31;4
0.001969;28.49;4
0.001965;28.16;4
0.001948;28.19;4
0.001959;28.06;4
0.001969;28.40;4
0.001966;28.68;4
0.001966;28.10;4
0.001948;28.13;4
0.001957;28.26;4
0.001947;28.09;4
0.001949;28.20;4
0.001958;28.16;4
0.001950;28.49;4
0.001952;28.50;4
0.001961;28.65;4
0.001961;28.30;4
0.001960;28.31;4
0.001947;28.22;4
0.001956;28.38;4
0.001953;28.45;4
0.001959;28.30;4
0.001945;28.32;4
0.001954;28.33;4
0.001945;28.26;5
0.001959;28.35;5
0.001949;27.98;5
0.001943;28.27;5
0.001949;28.05;5
0.001943;28.01;5
0.001950;28.07;5
0.001949;28.07;5
0.001964;28.15;5
0.001947;27.95;5
0.001955;28.51;5
0.001943;28.02;5
0.001955;28.19;5
0.001955;28.31;5
0.001946;28.15;5
0.001941;27.99;5
0.001951;28.50;5
0.001956;28.27;5
0.001948;28.46;5
0.001947;28.44;5
0.001949;28.37;5
0.001945;28.35;5
0.001940;28.22;5
0.001947;28.25;5
0.001948;27.81;5
0.001944;28.40;5
0.001948;28.33;5
0.001948;28.96;5
0.001953;28.73;5
0.001942;28.87;5
0.001951;28.48;5
0.001937;28.49;5
0.001959;28.48;5
0.001950;28.37;5
0.001940;28.40;5
0.001945;28.36;5
0.001951;28.37;5
0.001942;28.37;5
0.001956;28.43;5
0.001947;28.36;5
0.001948;28.75;5
0.001945;29.02;5
0.001951;28.36;5
0.001951;28.10;5
0.001947;28.02;5
0.001948;28.22;5
0.001945;28.06;5
0.001952;28.24;5
0.001940;28.30;5
0.001949;28.61;5
0.001937;28.41;5
0.001934;27.65;5
0.001934;28.05;5
0.001934;28.04;5
0.001937;28.21;5
0.001935;28.27;5
0.001937;28.47;5
0.001934;28.26;5
0.001935;28.17;5
0.001934;28.19;5
0.001994;28.25;5
0.001933;28.22;5
0.001935;28.31;5
0.001932;28.42;5
0.001934;28.31;5
0.001933;28.49;5
0.001933;28.17;5
0.001932;28.44;5
0.001933;28.73;5
0.001933;28.40;5
0.001932;28.27;5
0.001933;28.02;5
0.001933;28.02;5
0.001933;28.29;5
0.001933;28.37;5
0.001935;27.97;5
0.001932;28.26;5
0.001932;28.15;5
0.001933;28.20;5
0.001933;28.26;5
0.001933;28.11;5
0.001933;28.22;5
0.001934;28.42;5
0.001932;28.27;5
0.001932;28.38;5
0.001932;28.57;5
0.001931;28.39;5
0.001933;28.03;5
0.001933;28.15;5
0.001933;28.01;5
0.001932;28.10;5
0.001933;28.06;5
0.001931;28.23;5
0.001932;28.43;5
0.001932;28.15;5
0.001936;28.11;5
0.001932;28.22;5
0.001931;28.23;5
0.001933;27.95;5
0.001932;28.16;5
0.001947;28.33;6
0.001953;28.19;6
0.001934;28.29;6
0.001948;28.31;6
0.001962;28.30;6
0.001945;28.41;6
0.001953;28.29;6
0.001938;28.47;6
0.001936;28.20;6
0.001930;28.49;6
0.001935;28.30;6
0.001930;28.23;6
0.001959;28.42;6
0.001942;27.98;6
0.001945;28.22;6
0.001951;28.21;6
0.001937;28.49;6
0.001948;28.51;6
0.001933;28.57;6
0.001927;28.34;6
0.001935;28.12;6
0.001956;28.32;6
0.001960;28.81;6
0.001957;28.92;6
0.001949;28.22;6
0.001945;28.75;6
0.001942;28.72;6
0.001953;28.20;6
0.001932;27.97;6
0.001941;28.04;6
0.001938;27.94;6
0.001945;27.94;6
0.001939;28.01;6
0.001944;28.09;6
0.001951;28.19;6
0.001948;28.77;6
0.001934;28.84;6
0.001934;28.72;6
0.001951;28.55;6
0.001940;28.21;6
0.001952;28.14;6
0.001953;28.06;6
0.001932;28.51;6
0.001944;28.13;6
0.001951;28.16;6
0.001945;28.06;6
0.001949;28.20;6
0.001953;28.40;6
0.001957;28.03;6
0.001960;28.47;6
0.001946;28.06;6
0.001970;28.34;6
0.001964;28.35;6
0.001948;27.92;6
0.001960;28.19;6
0.001965;28.15;6
0.001947;28.02;6
0.001948;28.16;6
0.001947;28.32;6
0.001954;28.40;6
0.001948;28.70;6
0.001958;28.64;6
0.001945;28.32;6
0.001947;28.43;6
0.001943;28.27;6
0.001946;28.25;6
0.001944;28.24;6
0.001963;28.24;6
0.001946;28.56;6
0.001944;28.11;6
0.001961;28.60;6
0.001949;28.39;6
0.001946;28.37;6
0.001948;28.04;6
0.001949;28.53;6
0.001950;28.34;6
0.001954;28.39;6
0.001943;28.38;6
0.001944;28.48;6
0.001960;28.32;6
0.001949;28.42;6
0.001950;28.35;6
0.001950;28.32;6
0.001946;28.36;6
0.001946;28.50;6
0.001945;28.60;6
0.001943;28.33;6
0.001948;28.41;6
0.002023;28.28;6
0.001945;28.48;6
0.001956;28.31;6
0.001958;28.47;6
0.001947;28.30;6
0.001952;28.43;6
0.001954;28.88;6
0.001956;27.97;6
0.001944;28.22;6
0.001943;28.36;6
0.001957;28.59;6
0.001961;28.33;6
0.001920;28.38;7
0.001918;28.27;7
0.001918;28.23;7
0.001920;28.29;7
0.001920;28.54;7
0.001922;28.37;7
0.001926;28.29;7
0.001920;28.23;7
0.001917;28.20;7
0.001919;28.46;7
0.001918;28.66;7
0.001918;28.12;7
0.001927;28.58;7
0.001920;28.45;7
0.001924;28.23;7
0.001917;28.56;7
0.001917;28.70;7
0.001917;28.95;7
0.001916;29.09;7
0.001920;28.92;7
0.001918;28.45;7
0.001923;28.27;7
0.001917;28.46;7
0.001927;28.61;7
0.001920;28.40;7
0.001919;28.41;7
0.001918;28.36;7
0.001921;28.30;7
0.001918;28.40;7
0.001919;28.43;7
0.001918;28.47;7
0.001917;28.40;7
0.001917;28.03;7
0.001916;27.94;7
0.001918;28.52;7
0.001917;28.78;7
0.001920;28.60;7
0.001917;28.73;7
0.001919;28.68;7
0.001927;28.39;7
0.001920;28.18;7
0.001922;28.31;7
0.001918;28.14;7
0.001920;28.30;7
0.001919;28.62;7
0.001919;29.10;7
0.001919;28.66;7
0.001919;28.50;7
0.001928;28.92;7
0.001917;28.22;7
0.001937;28.36;7
0.001935;28.01;7
0.001936;28.09;7
0.001939;28.11;7
0.001938;28.29;7
0.001938;28.27;7
0.001937;28.04;7
0.001935;28.18;7
0.001940;28.30;7
0.001937;28.26;7
0.001937;28.15;7
0.001941;28.40;7
0.001937;28.05;7
0.001946;28.38;7
0.001937;28.13;7
0.001937;28.22;7
0.001938;28.07;7
0.001936;27.99;7
0.001937;28.18;7
0.001938;28.52;7
0.001938;28.51;7
0.001938;28.45;7
0.001935;28.24;7
0.001937;28.08;7
0.001937;28.26;7
0.001936;28.28;7
0.001936;28.55;7
0.001938;29.02;7
0.001940;28.15;7
0.001947;28.04;7
0.001948;28.64;7
0.001939;28.68;7
0.001937;27.95;7
0.001936;28.10;7
0.001939;28.18;7
0.001940;28.09;7
0.001937;28.06;7
0.001937;28.22;7
0.001947;28.22;7
0.001939;28.15;7
0.001937;28.51;7
0.001938;28.37;7
0.001937;28.24;7
0.001936;28.09;7
0.001935;28.10;7
0.001937;27.87;7
0.001941;28.32;7
0.001935;28.40;7
0.001936;28.50;7
0.001938;28.45;7
0.001926;28.14;8
0.001929;28.18;8
0.001933;27.94;8
0.001927;28.22;8
0.001927;28.47;8
0.001930;28.51;8
0.001926;28.13;8
0.001931;28.53;8
0.001929;28.74;8
0.001926;28.70;8
0.001927;28.73;8
0.001924;28.07;8
0.001926;28.25;8
0.001934;28.09;8
0.001925;27.91;8
0.001932;28.33;8
0.001930;28.74;8
0.001929;28.75;8
0.001930;28.20;8
0.001929;28.09;8
0.001930;28.28;8
0.001932;28.21;8
0.001925;28.12;8
0.001933;28.42;8
0.001925;28.08;8
0.001928;28.17;8
0.001924;28.02;8
0.001926;28.18;8
0.001927;28.56;8
0.001927;28.54;8
0.001923;28.69;8
0.001927;28.78;8
0.001927;28.28;8
0.001925;28.38;8
0.001933;28.26;8
0.001936;28.52;8
0.001927;28.24;8
0.001928;28.31;8
0.001923;28.13;8
0.001928;27.92;8
0.001927;28.33;8
0.001925;28.46;8
0.001930;28.08;8
0.001929;28.11;8
0.001924;28.17;8
0.001941;28.31;8
0.001931;28.23;8
0.001926;28.46;8
0.001929;28.40;8
0.001925;28.37;8
0.001927;28.41;8
0.001927;28.17;8
0.001932;28.02;8
0.001931;28.12;8
0.001929;28.40;8
0.001926;28.24;8
0.001932;28.36;8
0.001928;28.46;8
0.001931;28.18;8
0.001961;28.23;8
0.001928;28.23;8
0.001926;28.18;8
0.001928;28.11;8
0.001927;28.07;8
0.001924;28.29;8
0.001930;28.27;8
0.001927;28.71;8
0.001928;28.33;8
0.001924;28.49;8
0.001929;28.53;8
0.001927;28.79;8
0.001927;28.15;8
0.001929;28.84;8
0.001933;28.76;8
0.001946;28.69;8
0.001926;28.90;8
0.001926;28.50;8
0.001928;28.20;8
0.001938;28.24;8
0.001932;28.29;8
0.001932;28.26;8
0.001935;28.28;8
0.001924;28.24;8
0.001938;28.58;8
0.001935;28.69;8
0.001951;28.66;8
0.001926;28.31;8
0.001929;28.17;8
0.001928;28.54;8
0.001945;28.18;8
0.001929;28.11;8
0.001941;28.43;8
0.001933;28.22;8
0.001933;28.20;8
0.001927;28.09;8
0.001927;28.10;8
0.001935;28.58;8
0.001932;28.86;8
0.001927;28.73;8
0.001924;28.70;8
0.001925;28.41;9
0.001930;28.62;9
0.001927;28.53;9
0.001931;28.14;9
0.001931;27.93;9
0.001924;28.06;9
0.001932;28.14;9
0.001930;28.39;9
0.001930;28.38;9
0.001935;28.38;9
0.001932;28.27;9
0.001923;28.24;9
0.001924;28.33;9
0.001925;28.15;9
0.001929;28.15;9
0.001932;28.19;9
0.001930;28.31;9
0.001930;28.31;9
0.001926;28.31;9
0.001924;28.26;9
0.001924;28.32;9
0.001928;28.39;9
0.001932;28.27;9
0.001928;28.34;9
0.001933;28.13;9
0.001932;28.52;9
0.001937;28.33;9
0.001927;28.27;9
0.001929;28.20;9
0.001928;28.08;9
0.001933;28.29;9
0.001929;28.32;9
0.001934;28.19;9
0.001929;28.28;9
0.001937;28.09;9
0.001931;28.24;9
0.001931;28.15;9
0.001929;28.29;9
0.001923;28.42;9
0.001926;28.19;9
0.001927;28.26;9
0.001934;28.12;9
0.001927;28.25;9
0.001931;28.29;9
0.001922;28.27;9
0.001931;28.75;9
0.001932;28.42;9
0.001927;28.38;9
0.001926;28.43;9
0.001933;28.34;9
0.001926;28.10;9
0.001942;27.78;9
0.001922;27.87;9
0.001920;27.73;9
0.001916;27.74;9
0.001921;27.77;9
0.001917;28.22;9
0.001931;28.14;9
0.001925;28.07;9
0.001932;28.32;9
0.001915;28.11;9
0.001921;28.23;9
0.001917;28.25;9
0.001915;27.95;9
0.001926;28.01;9
0.001919;27.92;9
0.001922;27.86;9
0.001914;27.81;9
0.001916;28.16;9
0.001917;28.20;9
0.001916;28.19;9
0.001919;28.36;9
0.001925;28.33;9
0.001916;28.17;9
0.001938;28.19;9
0.001914;28.22;9
0.001930;28.22;9
0.001923;28.18;9
0.001922;28.13;9
0.001913;27.98;9
0.001915;28.33;9
0.001922;28.20;9
0.001924;28.38;9
0.001920;28.33;9
0.001919;27.90;9
0.001921;27.98;9
0.001920;28.27;9
0.001915;28.15;9
0.001912;28.20;9
0.001921;28.18;9
0.001920;28.35;9
0.001922;28.18;9
0.001916;27.85;9
0.001913;28.25;9
0.001914;28.15;9
0.001918;28.30;9
0.001924;28.14;9
0.001915;28.46;9
0.001920;28.20;9
0.001914;28.65;9
0.001934;28.18;10
0.001929;28.01;10
0.001930;28.32;10
0.001930;28.22;10
0.001927;28.23;10
0.001931;28.15;10
0.001928;28.43;10
0.001930;28.44;10
0.001927;28.05;10
0.001927;28.71;10
0.001927;28.64;10
0.001927;27.91;10
0.001934;28.21;10
0.001928;28.50;10
0.001934;28.65;10
0.001927;28.10;10
0.001934;28.00;10
0.001928;27.86;10
0.001928;28.19;10
0.001929;28.03;10
0.001928;28.13;10
0.001927;28.10;10
0.001929;27.91;10
0.001931;28.18;10
0.001927;27.92;10
0.001938;28.28;10
0.001929;28.12;10
0.001932;27.90;10
0.001931;28.08;10
0.001928;28.07;10
0.001931;28.46;10
0.001938;28.52;10
0.001930;28.51;10
0.001932;28.58;10
0.001934;28.51;10
0.001927;28.25;10
0.001926;27.90;10
0.001929;28.19;10
0.001927;28.26;10
0.001927;28.58;10
0.001933;28.76;10
0.001933;28.92;10
0.001930;28.61;10
0.001929;29.00;10
0.001927;28.94;10
0.001930;28.59;10
0.001939;28.30;10
0.001934;28.26;10
0.001929;28.16;10
0.001935;28.01;10
0.001921;28.71;10
0.001929;28.65;10
0.001921;28.00;10
0.001919;28.55;10
0.001921;28.15;10
0.001918;27.96;10
0.001923;28.12;10
0.001925;28.23;10
0.001922;28.35;10
0.001923;28.42;10
0.001919;28.16;10
0.001924;28.34;10
0.001923;28.28;10
0.001917;28.12;10
0.001931;28.16;10
0.001917;28.03;10
0.001920;27.98;10
0.001926;27.90;10
0.001923;28.00;10
0.001923;28.19;10
0.001922;28.13;10
0.001919;28.23;10
0.001919;28.79;10
0.001925;28.09;10
0.001921;28.39;10
0.001924;28.32;10
0.001923;28.11;10
0.001920;28.02;10
0.001923;28.45;10
0.001920;28.46;10
0.001932;28.28;10
0.001922;28.21;10
0.001923;28.28;10
0.001920;28.19;10
0.001928;28.04;10
0.001921;28.06;10
0.001918;28.63;10
0.001919;28.71;10
0.001930;28.46;10
0.001926;28.73;10
0.001934;28.41;10
0.001925;28.05;10
0.001916;28.05;10
0.001928;28.11;10
0.001922;28.26;10
0.001918;28.08;10
0.001929;28.70;10
0.001917;28.88;10
0.001919;28.97;10
0.001919;28.15;10
0.001928;28.52;11
0.001931;28.64;11
0.001928;28.47;11
0.001927;27.87;11
0.001928;28.01;11
0.001930;28.17;11
0.001932;28.16;11
0.001936;28.11;11
0.001930;28.73;11
0.001939;28.80;11
0.001926;28.50;11
0.001926;28.12;11
0.001927;28.68;11
0.001932;28.29;11
0.001933;28.03;11
0.001933;28.65;11
0.001928;27.96;11
0.001926;28.08;11
0.001931;28.03;11
0.001930;28.24;11
0.001925;28.25;11
0.001933;28.34;11
0.001939;28.43;11
0.001935;28.20;11
0.001927;27.96;11
0.001923;28.22;11
0.001921;28.44;11
0.001933;28.36;11
0.001922;28.21;11
0.001929;28.22;11
0.001930;28.01;11
0.001932;28.08;11
0.001929;27.88;11
0.001928;28.14;11
0.001934;28.11;11
0.001930;28.12;11
0.001931;28.18;11
0.001932;28.50;11
0.001926;28.25;11
0.001927;28.08;11
0.001934;28.20;11
0.001932;27.96;11
0.001933;28.03;11
0.001931;28.04;11
0.001936;28.46;11
0.001928;28.21;11
0.001938;28.25;11
0.001933;28.05;11
0.001929;27.94;11
0.001927;28.00;11
0.001914;27.99;11
0.001915;27.90;11
0.001914;27.98;11
0.001915;27.97;11
0.001917;27.98;11
0.001920;27.93;11
0.001918;28.39;11
0.001916;28.27;11
0.001915;28.21;11
0.001913;27.98;11
0.001918;28.09;11
0.001919;28.51;11
0.001917;28.37;11
0.001923;28.67;11
0.001916;28.72;11
0.001917;28.30;11
0.001913;28.21;11
0.001919;28.24;11
0.001918;27.97;11
0.001917;28.25;11
0.001919;27.95;11
0.001917;28.09;11
0.001914;28.08;11
0.001914;27.90;11
0.001913;27.97;11
0.001919;28.43;11
0.001913;28.11;11
0.001914;27.98;11
0.001916;27.92;11
0.001916;28.01;11
0.001913;28.12;11
0.001918;27.94;11
0.001917;28.04;11
0.001918;27.89;11
0.001916;27.96;11
0.001917;28.42;11
0.001914;28.00;11
0.001913;28.18;11
0.001915;28.05;11
0.001916;28.33;11
0.001917;28.37;11
0.001914;27.80;11
0.001918;28.17;11
0.001915;27.92;11
0.001919;28.34;11
0.001918;27.99;11
0.001916;27.75;11
0.001918;27.75;11
0.001918;28.02;11
0.001919;28.07;11
0.001980;28.03;12
0.001969;28.17;12
0.001985;28.19;12
0.001948;28.60;12
0.001949;28.16;12
0.001950;28.71;12
0.001940;28.49;12
0.001959;28.78;12
0.001971;28.80;12
0.001979;28.40;12
0.001949;28.41;12
0.001948;28.18;12
0.001947;28.59;12
0.001955;28.85;12
0.001933;28.87;12
0.001943;28.22;12
0.001940;28.27;12
0.001950;28.10;12
0.001938;28.40;12
0.001957;27.84;12
0.001969;28.61;12
0.001949;28.49;12
0.001965;28.72;12
0.001940;28.53;12
0.001957;28.08;12
0.001978;28.58;12
0.001952;28.69;12
0.001957;28.71;12
0.001984;28.21;12
0.001967;28.33;12
0.001971;28.24;12
0.001935;28.36;12
0.001933;28.29;12
0.001945;28.61;12
0.001954;28.55;12
0.001966;27.97;12
0.001981;27.79;12
0.001968;28.46;12
0.001953;28.78;12
0.001943;28.28;12
0.001940;28.24;12
0.001931;28.59;12
0.001955;28.23;12
0.001932;28.10;12
0.001951;28.43;12
0.001953;28.42;12
0.001927;28.43;12
0.001952;28.69;12
0.001948;28.38;12
0.001999;28.39;12
0.001916;28.13;12
0.001916;28.29;12
0.001923;28.13;12
0.001921;28.29;12
0.001918;28.07;12
0.001915;28.40;12
0.001918;28.17;12
0.001917;28.28;12
0.001919;28.14;12
0.001916;28.76;12
0.001916;28.35;12
0.001918;28.19;12
0.001917;28.29;12
0.001974;28.34;12
0.001916;28.36;12
0.001920;28.30;12
0.001920;28.26;12
0.001914;28.04;12
0.001915;28.12;12
0.001913;28.16;12
