loss;elapsed time;iteration0.997371;44.61;0
0.992558;44.63;0
0.987702;44.65;0
0.982919;44.28;0
0.978188;44.41;0
0.973501;44.22;0
0.968778;43.99;0
0.964072;44.30;0
0.959377;44.83;0
0.954696;44.48;0
0.950048;44.61;0
0.945410;44.17;0
0.940782;44.70;0
0.936165;44.40;0
0.931559;44.02;0
0.926964;44.34;0
0.922381;44.32;0
0.917808;44.44;0
0.913247;44.16;0
0.908695;44.30;0
0.904155;44.95;0
0.899625;44.49;0
0.895106;44.11;0
0.890597;44.02;0
0.886099;44.49;0
0.881611;44.65;0
0.877133;44.84;0
0.872666;44.66;0
0.868209;44.72;0
0.863764;44.35;0
0.859328;44.38;0
0.854904;44.79;0
0.850491;44.80;0
0.846089;44.55;0
0.841698;44.02;0
0.837319;44.10;0
0.832953;44.60;0
0.828598;44.75;0
0.824256;44.94;0
0.819927;44.22;0
0.815610;44.05;0
0.811304;44.09;0
0.807011;44.37;0
0.802730;44.45;0
0.798459;44.52;0
0.794200;44.51;0
0.789951;44.38;0
0.785714;44.10;0
0.781487;44.07;0
0.777270;44.34;0
0.773063;44.57;0
0.768867;44.54;0
0.764683;44.37;0
0.760510;44.35;0
0.756348;44.70;0
0.752198;44.29;0
0.748058;44.35;0
0.743928;44.28;0
0.739812;44.49;0
0.735708;44.80;0
0.731615;44.44;0
0.727534;44.44;0
0.723464;44.22;0
0.719405;43.98;0
0.715359;44.28;0
0.711323;44.12;0
0.707299;44.04;0
0.703286;44.25;0
0.699284;44.78;0
0.695294;44.64;0
0.691315;44.50;0
0.687346;44.32;0
0.683389;44.10;0
0.679442;44.36;0
0.675506;44.08;0
0.671581;44.50;0
0.667667;44.06;0
0.663763;44.34;0
0.659870;44.64;0
0.655987;44.43;0
0.652115;44.64;0
0.648252;44.25;0
0.644399;44.00;0
0.640556;44.00;0
0.636722;44.06;0
0.632897;44.44;0
0.629081;44.42;0
0.625274;44.66;0
0.621476;44.64;0
0.617686;44.05;0
0.613905;43.93;0
0.610133;43.97;0
0.606370;44.52;0
0.602616;44.57;0
0.598874;44.66;0
0.595144;45.04;0
0.591427;44.60;0
0.587725;44.04;0
0.584036;44.15;0
0.580361;44.22;0
1.537773;44.65;1
1.506292;44.52;1
1.473967;44.47;1
1.439479;44.35;1
1.403158;44.00;1
1.365455;44.14;1
1.326230;43.97;1
1.285402;44.16;1
1.243378;44.59;1
1.200715;45.16;1
1.157882;44.20;1
1.115299;44.10;1
1.073753;44.01;1
1.034053;43.97;1
0.996366;43.98;1
0.960746;44.60;1
0.927485;44.55;1
0.896712;44.92;1
0.868250;44.81;1
0.841804;44.72;1
0.816961;43.96;1
0.793138;43.96;1
0.771108;44.15;1
0.750750;44.60;1
0.731791;44.74;1
0.714335;44.81;1
0.698349;44.80;1
0.683659;44.68;1
0.670039;44.17;1
0.657280;44.23;1
0.645252;44.32;1
0.633837;44.55;1
0.622936;44.86;1
0.612475;44.76;1
0.602386;44.44;1
0.592623;44.69;1
0.583140;43.96;1
0.573903;44.28;1
0.564883;44.48;1
0.556054;44.64;1
0.547400;44.31;1
0.538911;44.55;1
0.530573;44.49;1
0.522380;44.78;1
0.514323;44.23;1
0.506404;44.55;1
0.498618;44.60;1
0.490964;44.52;1
0.483438;44.43;1
0.476048;44.28;1
0.973600;44.26;1
0.915241;44.28;1
0.877699;44.05;1
0.848684;44.01;1
0.824832;44.11;1
