loss;elapsed_time;iteration
0.012251;29.20;0
0.009898;28.91;0
0.007990;28.81;0
0.006613;29.00;0
0.005605;29.15;0
0.004848;29.10;0
0.004251;29.12;0
0.003762;28.99;0
0.003359;29.19;0
0.003031;29.22;0
0.002772;29.17;0
0.002573;29.25;0
0.002421;29.03;0
0.002306;29.14;0
0.002220;29.01;0
0.002157;28.96;0
0.002111;29.17;0
0.002077;28.93;0
0.002052;28.86;0
0.002036;29.04;0
0.002025;29.20;0
0.002018;28.81;0
0.002013;28.99;0
0.002010;29.19;0
0.002008;28.81;0
0.002007;28.63;0
0.002006;28.72;0
0.002005;28.69;0
0.002004;28.79;0
0.002003;28.82;0
0.002002;28.75;0
0.002002;28.82;0
0.002001;28.93;0
0.002001;29.73;0
0.002000;28.95;0
0.002000;28.70;0
0.002000;28.70;0
0.002000;28.64;0
0.001999;28.92;0
0.001999;29.00;0
0.001999;28.73;0
0.001999;28.93;0
0.001999;28.82;0
0.001999;29.02;0
0.001999;28.74;0
0.001999;28.68;0
0.001998;28.89;0
0.001998;28.97;0
0.001998;28.97;0
0.001998;28.72;0
0.001998;28.19;0
0.001998;27.89;0
0.001998;28.15;0
0.001998;28.32;0
0.001998;28.20;0
0.001998;27.98;0
0.001998;27.87;0
0.001998;27.57;0
0.001998;27.56;0
0.001998;27.92;0
0.001998;27.55;0
0.001998;27.65;0
0.001998;27.67;0
0.001998;28.23;0
0.001998;28.86;0
0.001998;27.93;0
0.001998;27.91;0
0.001998;27.98;0
0.001998;27.70;0
0.001998;27.84;0
0.001998;27.83;0
0.001998;27.75;0
0.001998;27.62;0
0.001998;27.83;0
0.001998;27.96;0
0.001998;27.84;0
0.001998;27.73;0
0.001998;27.79;0
0.001998;27.87;0
0.001998;27.72;0
0.001998;27.72;0
0.001998;27.84;0
0.001998;28.10;0
0.001998;28.04;0
0.001998;27.86;0
0.001998;27.79;0
0.001998;27.79;0
0.001998;28.31;0
0.001998;27.87;0
0.001998;27.80;0
0.001998;27.95;0
0.001998;28.09;0
0.001998;28.00;0
0.001998;28.01;0
0.001998;27.95;0
0.001998;28.06;0
0.001998;28.11;0
0.001998;27.77;0
0.001998;27.81;0
0.001998;27.96;0
0.012251;27.74;1
0.010685;27.67;1
0.008832;27.67;1
0.007346;27.64;1
0.006349;27.81;1
0.005550;27.75;1
0.004865;27.70;1
0.004258;28.02;1
0.003752;28.27;1
0.003342;28.21;1
0.003015;27.91;1
0.002759;27.87;1
0.002561;27.93;1
0.002409;28.14;1
0.002296;27.94;1
0.002211;27.78;1
0.002148;27.81;1
0.002103;27.84;1
0.002071;27.78;1
0.002048;27.68;1
0.002033;27.62;1
0.002023;27.67;1
0.002016;28.04;1
0.002012;27.79;1
0.002009;27.76;1
0.002007;27.68;1
0.002006;27.60;1
0.002005;27.86;1
0.002004;27.85;1
0.002003;27.86;1
0.002002;27.66;1
0.002002;27.77;1
0.002001;27.64;1
0.002001;27.86;1
0.002001;27.87;1
0.002000;27.75;1
