loss;elapsed time;iteration
0.002115;27.49;12
0.002115;27.57;12
0.002114;27.72;12
0.002114;27.96;12
0.002114;27.92;12
0.002114;28.13;12
0.002114;27.71;12
0.002114;27.90;12
0.002113;28.05;12
0.002113;28.09;12
0.002113;28.60;12
0.002113;27.92;12
0.002113;27.82;12
0.002113;27.78;12
0.002113;27.58;12
0.002113;27.69;12
0.002113;27.56;12
0.002112;27.49;12
0.002112;27.75;12
0.002112;27.84;12
0.002112;27.74;12
0.002112;28.12;12
0.002112;27.74;12
0.002112;27.93;12
0.002112;27.81;12
0.002112;27.73;12
0.002112;27.70;12
0.002112;28.03;12
0.002112;27.77;12
0.002112;27.84;12
0.002584;27.68;13
0.002570;28.12;13
0.002562;28.06;13
0.002557;27.92;13
0.002554;27.83;13
0.002551;28.11;13
0.002549;27.88;13
0.002547;27.79;13
0.002545;28.16;13
0.002543;28.43;13
0.002542;28.20;13
0.002541;27.92;13
0.002540;27.86;13
0.002539;27.77;13
0.002538;27.90;13
0.002537;27.92;13
0.002536;28.10;13
0.002536;28.03;13
0.002534;28.17;13
0.002534;27.98;13
0.002533;27.75;13
0.002533;28.02;13
0.002532;28.01;13
0.002532;28.52;13
0.002531;28.27;13
0.002530;28.41;13
0.002530;27.77;13
0.002530;27.80;13
0.002529;28.01;13
0.002528;28.22;13
0.002528;28.49;13
0.002528;27.82;13
0.002527;27.93;13
0.002526;27.71;13
0.002526;28.25;13
0.002526;28.22;13
0.002525;28.20;13
0.002525;27.91;13
0.002525;27.81;13
0.002525;27.89;13
0.002524;27.75;13
0.002524;27.86;13
0.002523;27.90;13
0.002523;27.96;13
0.002523;27.94;13
0.002522;27.88;13
0.002522;27.57;13
0.002523;27.81;13
0.002522;27.95;13
0.002522;27.85;13
0.002538;27.83;13
0.002515;27.68;13
0.002504;28.27;13
0.002496;28.24;13
0.002490;27.78;13
0.002485;27.87;13
0.002481;28.20;13
0.002478;27.79;13
0.002475;27.85;13
0.002472;27.96;13
0.002470;28.00;13
0.002468;28.29;13
0.002466;27.88;13
0.002464;27.98;13
0.002463;28.00;13
0.002461;27.99;13
0.002460;28.01;13
0.002459;27.67;13
0.002458;27.52;13
0.002457;27.61;13
0.002456;27.97;13
0.002455;27.91;13
0.002454;27.92;13
0.002453;27.93;13
0.002453;27.96;13
0.002452;28.06;13
0.002451;28.14;13
0.002451;28.14;13
0.002450;27.77;13
0.002450;27.74;13
0.002449;27.58;13
0.002449;27.71;13
0.002448;27.60;13
0.002448;27.80;13
0.002447;27.90;13
0.002447;27.83;13
0.002446;28.41;13
0.002446;28.05;13
0.002446;28.40;13
0.002445;28.03;13
0.002445;28.11;13
0.002444;27.96;13
0.002444;27.80;13
0.002444;27.83;13
0.002443;27.61;13
0.002443;27.91;13
0.002443;28.01;13
0.002443;28.11;13
0.002442;28.44;13
0.002442;27.98;13
0.003516;27.48;14
0.003484;27.49;14
0.003467;27.41;14
0.003455;27.60;14
0.003447;27.72;14
0.003440;27.77;14
0.003434;28.37;14
0.003429;27.78;14
0.003424;27.95;14
0.003420;27.95;14
0.003417;27.92;14
0.003414;27.96;14
0.003410;27.79;14
0.003407;28.58;14
0.003405;27.72;14
0.003402;27.85;14
0.003400;27.73;14
0.003398;28.21;14
0.003396;28.01;14
0.003394;27.98;14
0.003392;28.12;14
0.003390;28.22;14
0.003389;27.99;14
0.003387;27.92;14
0.003386;28.08;14
0.003384;27.88;14
0.003383;27.91;14
0.003381;27.69;14
0.003380;27.57;14
0.003378;27.69;14
0.003377;27.97;14
0.003376;27.70;14
0.003375;27.62;14
0.003373;27.77;14
0.003372;28.02;14
0.003372;28.01;14
0.003371;28.24;14
0.003369;27.92;14
0.003368;27.81;14
0.003367;27.71;14
0.003366;27.84;14
0.003365;27.53;14
0.003364;27.83;14
0.003363;27.64;14
0.003363;27.84;14
0.003362;27.88;14
0.003361;27.90;14
0.003360;27.59;14
0.003359;27.52;14
0.003358;27.56;14
0.003690;27.99;14
0.003644;28.06;14
0.003620;27.67;14
0.003605;27.82;14
0.003594;27.78;14
0.003585;27.95;14
0.003577;28.33;14
0.003570;28.02;14
0.003564;27.73;14
0.003558;27.68;14
0.003553;27.99;14
0.003549;27.78;14
0.003545;27.78;14
0.003540;27.76;14
0.003537;28.01;14
0.003534;27.76;14
0.003530;28.37;14
0.003527;28.23;14
0.003524;28.27;14
0.003521;28.10;14
0.003519;28.15;14
0.003516;27.92;14
0.003514;27.52;14
0.003512;27.80;14
0.003510;27.70;14
0.003508;27.92;14
0.003506;27.90;14
0.003504;27.84;14
0.003502;28.16;14
0.003501;28.24;14
0.003499;27.81;14
0.003497;27.80;14
0.003495;27.80;14
0.003494;28.17;14
0.003492;28.05;14
0.003491;27.95;14
0.003490;27.89;14
0.003488;27.78;14
0.003487;27.57;14
0.003486;27.57;14
0.003485;27.93;14
0.003484;27.89;14
0.003482;27.84;14
0.003481;27.89;14
0.003480;27.95;14
0.003479;27.88;14
0.003478;27.90;14
0.003477;28.08;14
0.003476;28.26;14
0.003475;27.98;14
0.004837;28.25;15
0.004763;27.89;15
0.004721;27.70;15
0.004691;28.10;15
0.004668;28.02;15
0.004650;27.83;15
0.004634;27.95;15
0.004621;27.93;15
0.004609;28.04;15
0.004599;28.31;15
0.004589;27.81;15
0.004581;27.97;15
0.004573;28.11;15
0.004567;28.51;15
0.004560;28.37;15
0.004555;27.94;15
0.004550;27.79;15
0.004545;28.14;15
0.004541;27.62;15
0.004536;27.62;15
0.004532;27.67;15
0.004528;27.64;15
0.004524;28.11;15
0.004521;27.83;15
0.004518;27.92;15
0.004514;28.20;15
0.004511;27.97;15
0.004509;27.94;15
0.004505;27.89;15
0.004503;28.21;15
0.004500;28.04;15
0.004497;27.90;15
0.004495;28.09;15
0.004492;27.91;15
0.004490;28.17;15
0.004488;28.09;15
0.004485;27.97;15
0.004483;27.63;15
0.004481;27.95;15
0.004479;28.51;15
0.004477;28.10;15
0.004475;28.52;15
0.004473;28.06;15
0.004471;28.25;15
0.004470;28.08;15
0.004467;27.74;15
0.004466;27.83;15
0.004465;27.67;15
0.004463;27.62;15
0.004461;27.44;15
0.005002;27.45;15
0.004888;27.88;15
0.004828;27.50;15
0.004790;27.58;15
0.004763;27.91;15
0.004742;27.90;15
0.004724;28.01;15
0.004710;28.12;15
0.004697;28.04;15
0.004686;27.98;15
0.004676;27.98;15
0.004668;28.41;15
0.004660;27.53;15
0.004653;28.04;15
0.004646;27.89;15
0.004640;27.86;15
0.004634;27.85;15
0.004628;27.56;15
0.004623;27.84;15
0.004619;28.51;15
0.004615;27.89;15
0.004611;27.71;15
0.004607;27.81;15
0.004603;27.77;15
0.004600;27.59;15
0.004596;27.57;15
0.004593;28.06;15
0.004590;28.26;15
0.004588;28.12;15
0.004585;28.37;15
0.004582;28.36;15
0.004580;28.38;15
0.004577;28.48;15
0.004575;28.43;15
0.004573;28.36;15
0.004571;28.37;15
0.004568;27.88;15
0.004567;28.08;15
0.004565;28.17;15
0.004563;28.12;15
0.004561;27.73;15
0.004559;27.56;15
0.004558;27.48;15
0.004556;27.97;15
0.004554;27.90;15
0.004553;27.98;15
0.004552;28.00;15
0.004550;28.17;15
0.004549;27.82;15
0.004547;28.10;15
0.005642;27.70;16
0.005505;27.77;16
0.005425;27.77;16
0.005370;27.74;16
0.005328;27.66;16
0.005295;27.82;16
0.005269;27.95;16
0.005247;27.87;16
0.005228;28.03;16
0.005212;27.99;16
0.005198;27.97;16
0.005185;28.04;16
0.005174;28.03;16
0.005164;27.71;16
0.005155;28.20;16
0.005147;27.61;16
0.005139;27.72;16
0.005133;28.16;16
0.005125;28.09;16
0.005119;27.80;16
0.005114;27.86;16
0.005109;27.92;16
0.005103;27.79;16
0.005098;27.62;16
0.005094;28.03;16
0.005090;28.27;16
0.005085;28.26;16
0.005082;28.20;16
0.005077;27.86;16
0.005074;27.82;16
0.005070;28.02;16
0.005066;27.93;16
0.005064;28.03;16
0.005061;28.00;16
0.005057;27.97;16
0.005054;27.92;16
0.005051;27.84;16
0.005048;28.10;16
0.005046;28.45;16
0.005043;28.00;16
0.005040;28.08;16
0.005038;27.78;16
0.005035;28.34;16
0.005033;28.75;16
0.005029;28.40;16
0.005027;28.24;16
0.005025;28.30;16
0.005023;27.64;16
0.005020;27.67;16
0.005018;27.72;16
0.006084;28.14;16
0.005893;28.38;16
0.005805;28.11;16
0.005752;27.78;16
0.005716;27.85;16
0.005689;27.52;16
0.005667;27.58;16
0.005649;28.08;16
0.005634;27.90;16
0.005621;28.16;16
0.005609;27.89;16
0.005599;28.25;16
0.005589;27.92;16
0.005581;27.70;16
0.005573;27.60;16
0.005566;27.70;16
0.005559;27.51;16
0.005553;27.81;16
0.005547;28.14;16
0.005541;28.00;16
0.005536;27.54;16
0.005531;28.00;16
0.005527;27.81;16
0.005522;27.81;16
0.005518;27.93;16
0.005514;27.67;16
0.005510;27.62;16
0.005506;27.99;16
0.005503;27.79;16
0.005500;27.70;16
0.005496;27.86;16
0.005493;27.85;16
0.005490;27.98;16
0.005487;28.40;16
0.005485;27.91;16
0.005482;27.96;16
0.005480;27.68;16
0.005477;28.22;16
0.005475;28.18;16
0.005472;27.89;16
0.005470;27.93;16
0.005468;28.36;16
0.005466;27.64;16
0.005464;27.74;16
0.005462;27.85;16
0.005460;28.24;16
0.005458;27.94;16
0.005456;27.54;16
0.005455;27.76;16
0.005453;27.63;16
0.006654;27.54;17
0.006445;27.60;17
0.006336;27.53;17
0.006265;27.47;17
0.006213;27.57;17
0.006173;27.51;17
0.006139;27.62;17
0.006111;27.40;17
0.006086;27.51;17
0.006064;27.59;17
0.006045;27.59;17
0.006027;27.68;17
0.006011;27.83;17
0.005997;27.82;17
0.005984;28.00;17
0.005971;27.79;17
0.005960;27.76;17
0.005950;27.82;17
0.005940;27.80;17
0.005931;27.96;17
0.005923;28.04;17
0.005914;27.79;17
0.005907;28.03;17
0.005900;27.97;17
0.005893;28.16;17
0.005887;28.01;17
0.005881;27.79;17
0.005876;27.98;17
0.005871;27.93;17
0.005866;27.68;17
0.005861;27.83;17
0.005857;27.74;17
0.005853;28.08;17
0.005848;27.78;17
0.005844;27.78;17
0.005840;27.55;17
0.005837;27.49;17
0.005834;27.56;17
0.005830;27.59;17
0.005827;27.65;17
0.005824;27.86;17
0.005821;27.88;17
0.005818;27.90;17
0.005816;27.80;17
0.005813;27.67;17
0.005810;27.85;17
0.005808;28.17;17
0.005806;28.00;17
0.005803;27.65;17
0.005801;27.99;17
0.008081;27.61;17
0.007673;27.54;17
0.007499;27.72;17
0.007400;27.79;17
0.007334;28.08;17
0.007285;27.81;17
0.007247;27.61;17
0.007216;27.54;17
0.007190;27.84;17
0.007167;27.83;17
0.007146;28.06;17
0.007129;28.40;17
0.007112;27.76;17
0.007097;28.38;17
0.007083;28.33;17
0.007071;27.91;17
0.007059;27.70;17
0.007048;27.63;17
0.007037;28.24;17
0.007028;28.19;17
0.007019;27.77;17
0.007010;27.82;17
0.007002;28.07;17
0.006995;28.20;17
0.006987;27.60;17
0.006981;27.57;17
0.006974;28.01;17
0.006968;28.06;17
0.006962;27.88;17
0.006956;28.11;17
0.006951;27.98;17
0.006946;27.88;17
0.006941;27.50;17
0.006936;27.57;17
0.006932;28.12;17
0.006928;27.95;17
0.006923;28.02;17
0.006920;27.92;17
0.006915;27.94;17
0.006912;27.82;17
0.006908;28.15;17
0.006905;28.01;17
0.006902;27.88;17
0.006898;27.91;17
0.006895;27.94;17
0.006892;27.58;17
0.006889;27.59;17
0.006886;28.28;17
0.006883;27.91;17
0.006880;27.92;17
0.008973;27.95;18
0.008447;27.98;18
0.008202;27.62;18
0.008060;27.50;18
0.007968;27.89;18
0.007901;27.78;18
0.007849;27.78;18
0.007807;27.78;18
0.007771;28.05;18
0.007740;28.02;18
0.007711;27.93;18
0.007687;27.92;18
0.007665;27.96;18
0.007644;27.97;18
0.007625;27.90;18
0.007607;27.89;18
0.007591;27.78;18
0.007576;27.91;18
0.007561;27.84;18
0.007548;28.08;18
0.007536;27.97;18
0.007524;27.72;18
0.007513;27.72;18
0.007503;28.02;18
0.007494;27.93;18
0.007484;28.09;18
0.007475;27.58;18
0.007466;27.83;18
0.007459;27.63;18
0.007452;27.56;18
0.007445;27.46;18
0.007439;27.63;18
0.007432;27.97;18
0.007426;27.92;18
0.007421;28.21;18
0.007416;27.76;18
0.007410;27.73;18
0.007405;27.92;18
0.007400;28.09;18
0.007396;27.57;18
0.007392;27.56;18
0.007388;27.79;18
0.007384;27.65;18
0.007380;27.48;18
0.007377;27.55;18
0.007374;27.71;18
0.007371;28.30;18
0.007367;27.92;18
0.007363;28.10;18
0.007361;27.59;18
0.010494;27.92;18
0.009824;27.64;18
0.009527;27.89;18
0.009360;27.67;18
0.009248;27.86;18
0.009167;27.66;18
0.009104;27.67;18
0.009052;27.80;18
0.009008;27.82;18
0.008971;27.82;18
0.008938;27.60;18
0.008908;27.75;18
0.008882;27.83;18
0.008858;27.58;18
0.008836;28.05;18
0.008816;28.00;18
0.008798;27.61;18
0.008780;27.71;18
0.008765;27.82;18
0.008750;27.94;18
0.008736;27.61;18
0.008723;27.94;18
0.008710;28.05;18
