loss;elapsed time;iteration0.156596;30.55;0
0.142252;30.47;0
0.131051;30.35;0
0.121646;30.46;0
0.113262;30.21;0
0.105598;30.22;0
0.098518;30.23;0
0.091946;30.24;0
0.085832;30.37;0
0.080139;30.32;0
0.074839;30.43;0
0.069907;30.47;0
0.065320;30.34;0
0.061055;30.62;0
0.057088;30.34;0
0.053382;30.36;0
0.049824;30.31;0
0.046508;30.35;0
0.043470;30.36;0
0.040702;30.31;0
0.038190;30.46;0
0.035910;30.15;0
0.033846;30.09;0
0.031977;30.10;0
0.030268;30.53;0
0.028689;30.23;0
0.027221;30.28;0
0.025848;30.28;0
0.024560;30.21;0
0.023346;30.34;0
0.022198;30.59;0
0.021111;30.37;0
0.020079;30.38;0
0.019098;30.36;0
0.018165;30.35;0
0.017277;30.40;0
0.016430;30.23;0
0.015624;30.20;0
0.014856;30.05;0
0.014125;30.01;0
0.013429;30.04;0
0.012766;30.10;0
0.012135;30.19;0
0.011535;30.32;0
0.010964;30.37;0
0.010422;30.39;0
0.009906;30.68;0
0.009417;30.64;0
0.008953;30.52;0
0.008512;30.31;0
0.008094;30.08;0
0.007698;30.01;0
0.007322;30.00;0
0.006966;30.05;0
0.006629;30.21;0
0.006309;30.23;0
0.006006;30.55;0
0.005720;30.34;0
0.005449;30.44;0
0.005192;30.45;0
0.004949;30.38;0
0.004720;30.32;0
0.004504;30.08;0
0.004300;30.16;0
0.004107;30.27;0
0.003926;30.29;0
0.003756;30.16;0
0.003597;30.21;0
0.003447;30.40;0
0.003308;30.32;0
0.003178;30.51;0
0.003057;30.54;0
0.002945;30.33;0
0.002842;30.23;0
0.002748;30.31;0
0.002661;30.00;0
0.002583;30.03;0
0.002511;30.02;0
0.002447;30.23;0
0.002389;30.33;0
0.002337;30.36;0
0.002290;30.42;0
0.002249;30.12;0
0.002213;28.16;0
0.002181;27.71;0
0.002152;28.14;0
0.002127;28.34;0
0.002106;27.77;0
0.002087;27.96;0
0.002070;28.12;0
0.002056;28.19;0
0.002044;27.79;0
0.002034;27.73;0
0.002025;27.88;0
0.002018;27.70;0
0.002012;28.04;0
