loss;elapsed time;iteration0.352370;30.99;0
0.301603;30.35;0
0.260079;30.59;0
0.226389;30.91;0
0.199317;30.71;0
0.177955;30.61;0
0.160881;30.43;0
0.146760;30.61;0
0.134624;30.65;0
0.123838;30.55;0
0.114017;30.47;0
0.105016;30.59;0
0.096766;30.18;0
0.089196;30.26;0
0.082339;30.70;0
0.076288;30.52;0
0.071072;30.45;0
0.066607;30.79;0
0.062771;30.40;0
0.059477;30.42;0
0.056654;30.63;0
0.054248;30.46;0
0.052205;30.46;0
0.050462;30.44;0
0.048962;30.66;0
0.047660;30.67;0
0.046520;30.97;0
0.045515;30.23;0
0.044624;30.57;0
0.043832;30.35;0
0.043125;30.55;0
0.042491;30.95;0
0.041920;30.83;0
0.041403;30.88;0
0.040929;30.70;0
0.040489;30.74;0
0.040070;30.65;0
0.039654;30.79;0
0.039220;30.50;0
0.038734;30.29;0
0.038158;30.44;0
0.037478;30.59;0
0.036727;30.68;0
0.035967;30.73;0
0.035246;30.62;0
0.034568;31.20;0
0.033886;30.90;0
0.033097;30.86;0
0.032102;31.31;0
0.031032;30.62;0
0.030154;30.88;0
0.029429;30.71;0
0.028596;30.58;0
0.027609;30.69;0
0.026889;30.51;0
0.026365;30.73;0
0.025924;30.78;0
0.025499;30.66;0
0.024991;31.05;0
0.024053;30.90;0
0.023068;30.72;0
0.022393;30.50;0
0.021677;30.72;0
0.020282;30.58;0
0.019426;30.48;0
0.018947;30.57;0
0.018629;30.41;0
0.018393;30.30;0
0.018208;30.50;0
0.018055;30.64;0
0.017923;30.72;0
0.017807;30.50;0
0.017702;30.57;0
0.017603;30.46;0
0.017509;30.39;0
0.017414;30.34;0
0.017314;30.50;0
0.017203;30.63;0
0.017073;30.60;0
0.016908;30.52;0
0.016681;30.35;0
0.016308;30.69;0
0.015434;30.28;0
0.013968;30.22;0
0.011861;30.85;0
0.009564;30.66;0
0.008475;30.76;0
0.007956;30.45;0
0.007670;30.88;0
0.007481;30.50;0
0.007342;30.51;0
0.007233;30.58;0
0.007144;30.80;0
0.007070;30.79;0
0.007006;30.56;0
0.006950;30.75;0
0.006900;30.75;0
0.006854;30.91;0
0.006809;30.84;0
0.006746;30.97;0
0.305475;30.81;1
0.274055;30.90;1
0.246002;31.03;1
0.217948;30.71;1
0.194991;30.77;1
0.175277;30.74;1
0.159162;30.46;1
0.146889;30.79;1
0.137975;30.91;1
0.131447;30.86;1
0.126341;30.95;1
0.121994;31.00;1
0.118059;30.74;1
0.114376;30.82;1
0.110855;30.95;1
0.107453;31.10;1
0.104165;31.22;1
0.100999;31.13;1
0.097946;30.86;1
0.094968;30.87;1
0.092023;30.88;1
0.089058;30.70;1
0.086034;30.59;1
0.082946;30.28;1
0.079836;30.73;1
0.076774;30.61;1
0.073828;30.59;1
0.071049;30.88;1
0.068460;30.63;1
0.066063;31.06;1
0.063846;31.00;1
0.061786;31.11;1
0.059860;31.11;1
0.058046;30.42;1
0.056326;30.57;1
0.054689;30.79;1
0.053127;30.69;1
0.051633;30.54;1
0.050197;30.77;1
0.048812;30.81;1
0.047476;30.73;1
0.046190;30.63;1
0.044959;30.88;1
0.043784;30.61;1
0.042667;30.60;1
