loss;elapsed_time;iteration
0.227119;33.78;0
0.160833;36.36;0
0.124468;35.00;0
0.103188;34.88;0
0.089116;35.01;0
0.078905;34.22;0
0.070970;35.32;0
0.064522;34.38;0
0.059103;33.73;0
0.054363;33.81;0
0.050023;33.07;0
0.045888;33.27;0
0.041942;33.25;0
0.038604;33.58;0
0.036102;33.19;0
0.033897;33.30;0
0.031608;33.60;0
0.029496;33.85;0
0.027902;32.93;0
0.026771;33.66;0
0.025831;33.64;0
0.024821;33.66;0
0.023438;35.06;0
0.021369;34.14;0
0.019286;33.88;0
0.016283;36.95;0
0.013070;34.01;0
0.010451;34.43;0
0.009465;33.68;0
0.009161;33.74;0
0.008923;33.35;0
0.008688;33.18;0
0.008452;33.67;0
0.008216;31.27;0
0.007980;32.97;0
0.007744;32.23;0
0.007500;32.66;0
0.007144;31.86;0
0.005713;31.56;0
0.005414;31.33;0
0.005263;31.54;0
0.005117;31.53;0
0.004973;31.64;0
0.004827;31.68;0
0.004677;32.68;0
0.004522;32.42;0
0.004361;32.16;0
0.004196;32.02;0
0.004032;32.74;0
0.003881;32.45;0
0.003753;32.81;0
0.003649;32.49;0
0.003559;33.42;0
0.003476;32.61;0
0.003396;33.63;0
0.003318;33.69;0
0.003242;34.04;0
0.003168;32.92;0
0.003097;31.67;0
0.003027;31.68;0
0.002961;31.78;0
0.002896;31.81;0
0.002835;31.79;0
0.002776;31.69;0
0.002719;31.72;0
0.002665;31.21;0
0.002614;31.90;0
0.002565;32.07;0
0.002519;31.46;0
0.002476;31.39;0
0.002434;31.58;0
0.002395;31.38;0
0.002359;32.16;0
0.002325;32.13;0
0.002293;32.38;0
0.002263;32.57;0
0.002235;32.80;0
0.002210;32.08;0
0.002186;32.29;0
0.002164;32.32;0
0.002144;32.50;0
0.002126;32.35;0
0.002110;32.95;0
0.002095;32.39;0
0.002081;32.57;0
0.002069;32.33;0
0.002058;32.75;0
0.002049;33.84;0
0.002040;34.03;0
0.002033;33.13;0
0.002027;32.60;0
0.002022;33.24;0
0.002017;32.36;0
0.002014;32.83;0
0.002012;32.83;0
0.002010;32.65;0
0.002009;32.81;0
0.002009;32.51;0
0.002008;33.42;0
0.002008;32.49;0
0.269597;32.99;1
0.203529;33.27;1
0.154410;31.33;1
0.119412;32.00;1
0.095354;31.69;1
0.078940;32.54;1
0.067534;32.18;1
0.059346;32.26;1
0.053271;32.04;1
0.048635;32.23;1
0.045011;31.50;1
0.042119;31.88;1
0.039864;31.11;1
0.038188;31.95;1
0.036820;31.58;1
0.035426;31.76;1
0.033747;31.83;1
0.031836;31.82;1
0.030151;31.91;1
0.028574;31.84;1
0.026465;31.58;1
0.023731;31.49;1
0.021708;31.49;1
0.020537;31.46;1
0.019086;31.48;1
0.016788;31.53;1
0.014495;31.52;1
0.012406;31.64;1
0.011294;31.48;1
0.010861;31.51;1
0.010298;30.95;1
0.009119;31.66;1
0.008161;31.58;1
0.007924;31.39;1
0.007737;31.67;1
0.007557;31.46;1
0.007380;31.49;1
0.007203;31.68;1
0.007024;31.31;1
0.006840;31.82;1
0.006649;31.53;1
0.006446;31.46;1
0.006230;31.99;1
0.006008;31.53;1
0.005785;32.06;1
0.005568;32.22;1
0.005368;32.22;1
0.005195;33.05;1
0.005048;32.21;1
0.004917;32.71;1
0.003462;31.80;1
0.003242;31.69;1
0.003044;32.01;1
0.002840;32.11;1
0.002646;32.71;1
0.002539;31.66;1
0.002496;31.85;1
0.002466;32.75;1
0.002440;32.12;1
0.002415;31.62;1
0.002392;34.09;1
0.002371;31.99;1
0.002351;31.91;1
0.002333;32.01;1
0.002316;32.32;1
0.002301;32.39;1
0.002287;31.70;1
0.002275;32.17;1
0.002264;32.75;1
0.002254;32.57;1
0.002246;32.46;1
0.002239;32.55;1
0.002233;32.00;1
0.002228;33.18;1
0.002223;33.03;1
0.002220;32.52;1
0.002218;33.23;1
0.002216;32.88;1
0.002214;32.53;1
0.002213;33.02;1
0.002213;32.60;1
0.002212;32.94;1
0.002212;32.60;1
0.002212;31.74;1
0.002212;31.84;1
0.002211;32.47;1
0.002211;31.73;1
0.002211;32.60;1
0.002211;31.92;1
0.002211;32.61;1
0.002211;32.06;1
0.002211;32.30;1
0.002211;32.37;1
0.002211;32.82;1
0.002211;32.61;1
0.002211;32.95;1
0.002211;32.69;1
0.002211;32.93;1
0.002211;32.65;1
0.002211;32.62;1
0.002089;34.04;2
0.002061;35.55;2
0.002049;34.85;2
0.002042;33.16;2
0.002038;34.43;2
0.002034;32.44;2
0.002032;32.63;2
0.002029;32.56;2
0.002027;32.29;2
0.002025;32.31;2
0.002022;32.04;2
0.002020;32.01;2
0.002019;32.03;2
0.002017;31.91;2
0.002015;33.37;2
0.002013;34.97;2
0.002012;34.35;2
0.002011;32.23;2
0.002009;32.73;2
0.002008;31.54;2
0.002008;32.81;2
0.002007;35.69;2
0.002006;35.69;2
0.002006;35.67;2
0.002005;35.33;2
0.002005;35.22;2
0.002004;33.66;2
0.002004;33.07;2
0.002004;32.21;2
0.002004;32.14;2
0.002004;33.39;2
0.002004;35.06;2
0.002003;35.24;2
0.002003;35.99;2
0.002003;35.27;2
0.002003;34.76;2
0.002003;35.23;2
0.002003;35.22;2
0.002003;35.39;2
0.002003;32.66;2
0.002003;31.81;2
0.002003;31.55;2
0.002003;31.53;2
0.002003;35.02;2
0.002003;35.76;2
0.002003;35.34;2
0.002003;35.17;2
0.002003;35.59;2
0.002003;35.05;2
0.002003;35.34;2
0.002005;35.65;2
0.002005;35.37;2
0.002005;34.98;2
0.002005;32.43;2
0.002005;32.93;2
0.002005;32.74;2
0.002005;33.00;2
0.002005;33.62;2
0.002005;35.30;2
0.002005;35.40;2
0.002005;35.08;2
0.002005;35.53;2
0.002005;32.43;2
0.002005;32.49;2
0.002005;31.85;2
0.002005;31.35;2
0.002005;31.35;2
0.002005;31.31;2
0.002005;31.41;2
0.002005;31.86;2
0.002005;32.22;2
0.002005;32.93;2
0.002005;31.77;2
0.002005;33.40;2
0.002005;33.66;2
0.002005;32.02;2
0.002005;32.19;2
0.002005;32.14;2
0.002005;32.56;2
0.002005;32.65;2
0.002005;31.91;2
0.002005;31.32;2
0.002005;31.30;2
0.002005;31.29;2
0.002005;31.36;2
0.002005;31.47;2
0.002005;31.37;2
0.002005;31.38;2
0.002005;30.79;2
0.002005;31.22;2
0.002005;31.27;2
0.002005;31.56;2
0.002005;31.27;2
0.002005;31.30;2
0.002005;31.33;2
0.002005;31.16;2
0.002005;31.23;2
0.002005;31.34;2
0.002005;31.53;2
0.002005;31.82;2
0.002000;32.55;3
0.002000;31.81;3
0.002000;31.91;3
0.002000;32.28;3
0.002000;32.19;3
0.002000;32.13;3
0.002000;32.09;3
0.002000;32.31;3
0.002000;31.22;3
0.002000;31.98;3
0.002000;32.01;3
0.002000;31.76;3
0.002000;31.65;3
0.002000;31.62;3
0.002000;31.55;3
0.002000;31.37;3
0.002000;31.69;3
0.002000;31.53;3
0.002000;31.48;3
0.002000;31.45;3
0.002000;31.73;3
0.002000;31.55;3
0.002000;31.54;3
0.002000;31.81;3
0.002000;31.98;3
0.002000;33.14;3
0.002000;35.13;3
0.002000;32.91;3
0.002000;34.06;3
0.002000;33.20;3
0.002000;32.52;3
0.002000;33.15;3
0.002000;33.44;3
0.002000;32.38;3
0.002000;34.17;3
0.002000;33.53;3
0.002000;31.60;3
0.002000;31.48;3
0.002000;31.81;3
0.002000;32.73;3
0.002000;32.51;3
0.002000;32.71;3
0.002000;32.31;3
0.002000;31.98;3
0.002000;32.20;3
0.002000;32.12;3
0.002000;32.00;3
0.002000;32.46;3
0.002000;32.17;3
0.002000;31.88;3
0.001997;32.40;3
0.001997;35.29;3
0.001997;35.11;3
0.001997;33.77;3
0.001997;31.64;3
0.001997;31.59;3
0.001997;32.50;3
0.001997;35.69;3
0.001997;34.24;3
0.001997;32.04;3
0.001997;33.01;3
0.001997;32.13;3
0.001997;32.54;3
0.001997;31.79;3
0.001997;31.18;3
0.001997;31.83;3
0.001997;31.92;3
0.001997;32.25;3
0.001997;31.85;3
0.001997;31.72;3
0.001997;31.44;3
0.001997;31.53;3
0.001997;31.57;3
0.001997;31.54;3
0.001997;31.60;3
0.001997;31.69;3
0.001997;34.36;3
0.001997;34.83;3
0.001997;31.37;3
0.001997;31.24;3
0.001997;31.36;3
0.001997;31.31;3
0.001997;31.44;3
0.001997;31.26;3
0.001997;31.26;3
0.001997;31.13;3
0.001997;33.16;3
0.001997;34.23;3
0.001997;31.72;3
0.001997;31.31;3
0.001997;33.83;3
0.001997;35.31;3
0.001997;35.30;3
0.001997;35.86;3
0.001997;35.37;3
0.001997;35.63;3
0.001997;35.27;3
0.001997;35.40;3
0.001997;35.69;3
0.001997;35.48;3
0.002006;35.19;4
0.002006;35.47;4
0.002006;35.53;4
0.002006;36.27;4
0.002006;35.70;4
0.002006;35.65;4
0.002006;35.59;4
0.002006;35.80;4
0.002006;35.72;4
0.002006;35.30;4
0.002006;35.39;4
0.002006;35.63;4
0.002006;35.46;4
0.002006;35.69;4
0.002006;35.52;4
0.002006;36.11;4
0.002006;31.26;4
0.002006;31.29;4
0.002006;31.28;4
0.002006;31.32;4
0.002006;31.30;4
0.002006;31.41;4
0.002006;31.26;4
0.002006;33.85;4
0.002006;32.05;4
0.002006;31.31;4
0.002006;31.18;4
0.002006;31.20;4
0.002006;30.87;4
0.002006;30.41;4
0.002006;31.06;4
0.002006;31.09;4
0.002006;31.16;4
0.002006;31.02;4
0.002006;31.97;4
0.002006;30.62;4
0.002006;31.00;4
0.002006;31.01;4
0.002006;30.95;4
0.002006;31.27;4
0.002006;31.18;4
0.002006;31.31;4
0.002006;31.10;4
0.002006;31.24;4
0.002006;31.27;4
0.002006;33.87;4
0.002006;35.31;4
0.002006;35.72;4
0.002006;32.88;4
0.002006;35.76;4
0.001999;35.67;4
0.001999;35.81;4
0.001999;35.58;4
0.001999;35.93;4
0.001999;35.69;4
0.001999;32.19;4
0.001999;31.58;4
0.001999;31.64;4
0.001999;31.46;4
0.001999;31.62;4
0.001999;31.37;4
0.001999;31.60;4
0.001999;31.42;4
0.001999;31.41;4
0.001999;31.59;4
0.001999;31.48;4
0.001999;31.26;4
0.001999;31.32;4
0.001999;30.75;4
0.001999;31.71;4
0.001999;32.15;4
0.001999;31.41;4
0.001999;31.85;4
0.001999;31.48;4
0.001999;31.82;4
0.001999;31.26;4
0.001999;31.81;4
0.001999;30.59;4
0.001999;31.84;4
0.001999;31.29;4
0.001999;31.65;4
0.001999;30.89;4
0.001999;31.24;4
0.001999;31.23;4
0.001999;31.40;4
0.001999;31.23;4
0.001999;31.38;4
0.001999;31.39;4
0.001999;31.29;4
0.001999;31.19;4
0.001999;31.15;4
0.001999;31.22;4
0.001999;31.51;4
0.001999;31.47;4
0.001999;31.26;4
0.001999;31.44;4
0.001999;31.53;4
0.001999;31.43;4
0.001999;31.68;4
0.001999;31.36;4
0.002002;31.44;5
0.002002;31.59;5
0.002002;31.59;5
0.002002;31.75;5
0.002002;31.55;5
0.002002;31.68;5
0.002002;31.55;5
0.002002;31.04;5
0.002002;31.63;5
0.002002;31.59;5
0.002002;31.87;5
0.002002;32.30;5
0.002002;32.15;5
0.002002;31.79;5
0.002002;31.74;5
0.002002;31.35;5
0.002002;31.56;5
0.002002;31.65;5
0.002002;31.46;5
0.002002;31.32;5
0.002002;31.55;5
0.002002;31.53;5
0.002002;31.56;5
0.002002;31.57;5
0.002002;32.14;5
0.002002;31.49;5
0.002002;32.04;5
0.002002;31.95;5
0.002002;31.80;5
0.002002;31.98;5
0.002002;31.66;5
0.002002;31.97;5
0.002002;31.44;5
0.002002;31.23;5
0.002002;31.35;5
0.002002;30.71;5
0.002002;31.55;5
0.002002;31.71;5
0.002002;31.83;5
0.002002;31.85;5
0.002002;31.87;5
0.002002;31.78;5
0.002002;31.97;5
0.002002;31.96;5
0.002002;31.45;5
0.002002;31.50;5
0.002002;31.50;5
0.002002;31.59;5
0.002002;31.49;5
0.002002;31.45;5
0.001994;31.47;5
0.001994;31.48;5
0.001994;31.46;5
0.001994;31.35;5
0.001994;31.37;5
0.001994;31.49;5
0.001994;31.46;5
0.001994;31.48;5
0.001994;31.39;5
0.001994;31.22;5
0.001994;31.46;5
0.001994;31.19;5
0.001994;31.37;5
0.001994;30.63;5
0.001994;31.31;5
0.001994;31.32;5
0.001994;31.28;5
0.001994;31.34;5
0.001994;31.56;5
0.001994;31.40;5
0.001994;31.42;5
0.001994;31.66;5
0.001994;31.43;5
0.001994;31.38;5
0.001994;31.54;5
0.001994;31.51;5
0.001994;31.44;5
0.001994;31.53;5
0.001994;31.40;5
0.001994;31.43;5
0.001994;31.30;5
0.001994;31.30;5
0.001994;31.22;5
0.001994;31.28;5
0.001994;31.76;5
0.001994;31.24;5
0.001994;31.91;5
0.001994;31.51;5
0.001994;31.52;5
0.001994;31.37;5
0.001994;31.78;5
0.001994;31.44;5
0.001994;31.95;5
0.001994;31.44;5
0.001994;32.02;5
0.001994;31.49;5
0.001994;31.76;5
0.001994;31.45;5
0.001994;31.44;5
0.001994;31.13;5
0.001998;31.17;6
0.001998;31.16;6
0.001998;31.57;6
0.001998;31.78;6
0.001998;31.26;6
0.001998;31.79;6
0.001998;31.49;6
0.001998;31.44;6
0.001998;31.28;6
0.001998;31.38;6
0.001998;31.23;6
0.001998;31.37;6
0.001998;31.41;6
0.001998;31.37;6
0.001998;31.32;6
0.001998;31.40;6
0.001998;31.24;6
0.001998;31.44;6
0.001998;31.18;6
0.001998;31.19;6
0.001998;30.95;6
0.001998;32.42;6
0.001998;31.38;6
0.001998;31.23;6
0.001998;31.75;6
0.001998;31.36;6
0.001998;31.33;6
