loss;elapsed time;iteration0.020616;52.71;2
0.019301;52.22;2
0.017312;52.88;2
0.014011;53.35;2
0.013608;53.07;2
0.013460;52.31;2
0.013377;52.46;2
0.013322;52.16;2
0.013283;52.24;2
0.013254;52.38;2
0.013231;52.91;2
0.013213;52.43;2
0.013199;52.32;2
0.013188;52.21;2
0.013178;52.16;2
0.013170;52.41;2
0.013163;52.20;2
0.013157;52.26;2
0.013152;52.15;2
0.013148;52.33;2
0.013144;52.50;2
0.013141;52.35;2
0.013138;52.21;2
0.013135;51.97;2
0.013133;52.13;2
0.013131;52.16;2
0.013130;51.80;2
0.013128;51.96;2
0.013127;52.19;2
0.013126;52.05;2
0.013125;52.00;2
0.013124;52.21;2
0.013123;52.25;2
0.013122;52.08;2
0.013122;51.74;2
0.013121;51.90;2
0.013120;52.21;2
0.013120;52.30;2
0.013119;52.46;2
0.013119;52.01;2
0.013118;51.66;2
0.013118;51.98;2
0.013117;52.25;2
0.013117;52.34;2
0.013117;52.30;2
0.013116;52.39;2
0.013116;51.98;2
0.013116;51.76;2
0.013116;51.79;2
0.013115;51.95;2
0.013029;52.22;2
0.013026;52.03;2
0.013025;52.22;2
0.013024;52.23;2
0.013024;52.20;2
0.013023;51.81;2
0.013023;51.71;2
0.013023;51.96;2
0.013022;52.04;2
0.013022;52.11;2
0.013022;52.13;2
0.013022;52.24;2
0.013022;51.88;2
0.013021;52.24;2
0.013021;52.18;2
0.013021;52.30;2
0.013021;52.28;2
0.013021;52.16;2
0.013021;51.89;2
0.013021;52.19;2
0.013021;52.21;2
0.013021;51.78;2
0.013020;51.74;2
0.013020;52.36;2
0.013020;52.47;2
0.013020;51.96;2
0.013020;51.72;2
0.013020;52.14;2
0.013020;52.30;2
0.013020;52.27;2
0.013019;52.01;2
0.013019;51.68;2
0.013019;51.87;2
0.013019;52.22;2
0.013019;52.29;2
0.013019;52.36;2
0.013019;51.91;2
0.013019;51.77;2
0.013019;52.22;2
0.013019;52.29;2
0.013018;52.28;2
0.013018;52.19;2
0.013018;51.82;2
0.013018;51.68;2
0.013018;51.90;2
0.013018;52.23;2
0.013018;52.65;2
0.013018;52.41;2
0.013017;52.05;2
0.013017;51.89;2
0.013029;52.21;3
0.013029;52.03;3
0.013028;52.07;3
0.013028;52.04;3
0.013027;52.21;3
0.013027;52.32;3
0.013027;52.30;3
0.013027;52.74;3
0.013026;52.31;3
0.013026;52.10;3
0.013026;52.21;3
0.013026;51.97;3
0.013026;51.83;3
0.013025;51.74;3
0.013025;51.96;3
0.013025;52.16;3
0.013025;52.27;3
0.013025;52.13;3
0.013025;52.35;3
0.013025;52.54;3
0.013024;52.10;3
0.013024;51.84;3
0.013024;51.85;3
0.013024;51.97;3
0.013024;52.13;3
0.013024;52.28;3
0.013024;52.29;3
0.013024;52.26;3
0.013024;52.30;3
0.013024;52.22;3
0.013024;51.75;3
0.013024;51.75;3
0.013024;52.01;3
0.013024;52.20;3
0.013024;52.30;3
0.013023;52.32;3
0.013023;52.39;3
0.013023;51.92;3
