loss;elapsed_time;iteration
0.136229;31.32;0
0.119735;30.37;0
0.103462;30.71;0
0.090061;31.76;0
0.079123;31.02;0
0.069496;31.68;0
0.060798;30.88;0
0.053162;30.44;0
0.046526;30.51;0
0.040740;31.90;0
0.035667;30.10;0
0.031197;30.27;0
0.027244;30.18;0
0.023742;31.36;0
0.020644;30.70;0
0.017908;30.52;0
0.015506;30.55;0
0.013408;30.53;0
0.011586;30.58;0
0.010016;30.58;0
0.008673;30.22;0
0.007532;30.44;0
0.006568;30.43;0
0.005757;30.22;0
0.005078;30.24;0
0.004510;30.16;0
0.004037;30.16;0
0.003644;30.16;0
0.003319;29.21;0
0.003051;28.89;0
0.002830;28.94;0
0.002650;28.85;0
0.002503;29.02;0
0.002385;28.95;0
0.002291;28.76;0
0.002216;28.70;0
0.002158;28.69;0
0.002114;28.76;0
0.002080;28.67;0
0.002055;28.75;0
0.002037;28.77;0
0.002025;28.85;0
0.002016;28.94;0
0.002011;29.46;0
0.002007;29.90;0
0.002005;29.74;0
0.002003;29.88;0
0.002003;29.81;0
0.002002;29.84;0
0.002001;29.70;0
0.002001;29.92;0
0.002001;30.00;0
0.002000;29.97;0
0.002000;30.21;0
0.002000;29.90;0
0.001999;30.20;0
0.001999;30.15;0
0.001999;30.10;0
0.001999;29.59;0
0.001999;29.67;0
0.001998;29.98;0
0.001998;30.12;0
0.001998;30.24;0
0.001998;30.23;0
0.001998;30.26;0
0.001998;30.07;0
0.001998;30.27;0
0.001998;30.03;0
0.001998;30.25;0
0.001998;30.20;0
0.001997;30.39;0
0.001997;30.30;0
0.001997;30.39;0
0.001997;30.32;0
0.001997;30.17;0
0.001997;29.99;0
0.001997;29.90;0
0.001997;29.91;0
0.001997;29.69;0
0.001997;29.44;0
0.001997;29.45;0
0.001997;29.49;0
0.001997;29.36;0
0.001997;29.27;0
0.001997;29.69;0
0.001997;29.11;0
0.001997;29.50;0
0.001997;29.90;0
0.001997;30.15;0
0.001997;29.63;0
0.001997;28.87;0
0.001997;28.97;0
0.001997;29.56;0
0.001997;30.29;0
0.001997;29.67;0
0.001997;29.40;0
0.001997;29.39;0
0.001997;29.53;0
0.001997;29.56;0
0.001997;29.67;0
0.117270;29.00;1
0.103722;29.02;1
0.091824;29.09;1
0.081280;28.97;1
0.071862;28.95;1
0.063821;28.99;1
0.056684;28.86;1
0.050344;28.87;1
0.044726;28.85;1
0.039702;28.84;1
0.035190;28.92;1
0.031135;28.96;1
0.027483;28.99;1
0.024187;29.03;1
0.021201;29.47;1
0.018495;29.02;1
0.016059;29.67;1
0.013892;29.09;1
0.011993;29.54;1
0.010347;28.93;1
0.008933;29.49;1
0.007724;28.95;1
0.006695;29.41;1
0.005823;28.91;1
0.005089;28.79;1
0.004475;28.77;1
0.003965;28.74;1
0.003544;28.87;1
0.003201;28.78;1
0.002924;28.94;1
0.002703;28.84;1
0.002529;28.91;1
0.002394;28.94;1
0.002291;28.93;1
0.002214;28.93;1
0.002156;28.81;1
0.002114;28.92;1
0.002083;28.86;1
0.002062;28.89;1
0.002046;28.88;1
0.002036;28.83;1
0.002029;28.92;1
0.002023;29.02;1
0.002020;28.94;1
0.002017;29.02;1
0.002016;28.95;1
0.002014;29.00;1
0.002013;28.78;1
0.002012;28.84;1
0.002011;28.94;1
0.002009;28.84;1
0.002009;28.85;1
0.002009;28.87;1
0.002009;28.78;1
0.002009;28.92;1
0.002009;28.79;1
0.002009;28.86;1
0.002009;28.78;1
0.002009;28.94;1
0.002009;28.80;1
0.002009;28.79;1
0.002009;28.90;1
0.002009;29.33;1
0.002009;28.85;1
0.002009;28.82;1
0.002009;28.83;1
0.002009;28.86;1
0.002009;28.85;1
0.002009;28.87;1
0.002009;28.81;1
0.002009;28.71;1
0.002009;28.68;1
0.002009;28.64;1
0.002009;28.83;1
0.002009;28.60;1
0.002009;28.81;1
0.002009;28.97;1
0.002009;28.91;1
0.002009;28.99;1
0.002009;29.26;1
0.002009;29.56;1
0.002009;30.24;1
0.002009;29.92;1
0.002009;30.20;1
0.002009;30.50;1
0.002009;30.35;1
0.002009;30.39;1
0.002009;30.53;1
0.002009;29.23;1
0.002009;29.00;1
0.002009;29.02;1
0.002009;28.95;1
0.002009;29.09;1
0.002009;28.84;1
0.002009;28.78;1
0.002009;28.96;1
0.002009;29.05;1
0.002009;29.20;1
0.002009;29.25;1
0.002009;29.32;1
0.002008;29.27;2
0.002007;29.14;2
0.002006;29.18;2
0.002006;29.28;2
0.002005;29.22;2
0.002004;29.29;2
0.002004;29.21;2
0.002003;29.25;2
0.002003;29.31;2
0.002003;29.23;2
0.002002;29.18;2
0.002002;29.04;2
0.002002;29.21;2
0.002002;29.22;2
0.002001;29.25;2
0.002001;29.34;2
0.002001;29.43;2
0.002001;29.20;2
0.002001;29.17;2
0.002001;29.21;2
0.002001;29.22;2
0.002000;29.24;2
0.002000;29.23;2
0.002000;29.25;2
0.002000;29.22;2
0.002000;29.50;2
0.002000;29.31;2
0.002000;29.24;2
0.002000;29.22;2
0.002000;29.27;2
0.002000;29.24;2
0.002000;29.16;2
0.002000;29.14;2
0.002000;29.25;2
0.002000;29.29;2
0.002000;29.18;2
0.002000;29.28;2
0.002000;29.62;2
0.002000;29.22;2
