loss;elapsed time;iteration0.698909;30.31;0
0.678432;29.88;0
0.653227;29.81;0
0.621603;29.44;0
0.580269;29.34;0
0.523001;29.62;0
0.439980;29.57;0
0.351130;29.73;0
0.280911;29.74;0
0.226687;29.50;0
0.186863;30.00;0
0.158159;29.80;0
0.136880;30.08;0
0.120250;30.23;0
0.106865;29.70;0
0.096043;30.01;0
0.087237;29.73;0
0.080042;29.70;0
0.074116;29.76;0
0.069155;29.67;0
0.064928;29.80;0
0.061299;30.01;0
0.058198;30.00;0
0.055582;30.06;0
0.053392;29.94;0
0.051550;29.76;0
0.049981;29.93;0
0.048623;29.72;0
0.047429;29.43;0
0.046365;29.95;0
0.045403;29.72;0
0.044523;29.87;0
0.043708;29.96;0
0.042942;29.96;0
0.042212;29.70;0
0.041505;29.85;0
0.040806;30.19;0
0.040105;30.08;0
0.039389;29.82;0
0.038650;29.61;0
0.037881;29.66;0
0.037079;29.67;0
0.036258;29.86;0
0.035466;29.71;0
0.034760;30.14;0
0.034133;29.98;0
0.033565;30.19;0
0.033049;29.87;0
0.032582;29.89;0
0.032161;29.64;0
0.031780;29.77;0
0.031438;29.85;0
0.031131;29.73;0
0.030855;29.86;0
0.030606;30.19;0
0.030378;30.21;0
0.030166;30.20;0
0.029954;30.31;0
0.029709;30.26;0
0.029346;29.99;0
0.028749;30.08;0
0.027997;29.70;0
0.027279;30.05;0
0.026678;29.76;0
0.026182;29.91;0
0.025767;29.78;0
0.025408;30.24;0
0.025085;30.23;0
0.024779;30.51;0
0.024475;30.50;0
0.024155;30.25;0
0.023806;29.89;0
0.023413;30.15;0
0.022975;30.08;0
0.022505;29.96;0
0.022036;29.87;0
0.021604;30.15;0
0.021218;30.22;0
0.020870;30.10;0
0.020556;30.16;0
0.020272;30.00;0
0.020014;30.21;0
0.019781;29.84;0
0.019571;29.90;0
0.019382;29.96;0
0.019213;30.26;0
0.019060;30.04;0
0.018924;30.03;0
0.018802;30.05;0
0.018693;29.61;0
0.018595;30.01;0
0.018508;30.25;0
0.018430;30.12;0
0.018359;29.95;0
0.018296;29.91;0
0.018240;29.85;0
0.018189;29.78;0
0.018143;29.69;0
0.018102;29.85;0
0.018064;29.85;0
0.190934;30.00;1
0.175427;29.80;1
0.163097;29.82;1
0.153142;29.90;1
0.144852;29.98;1
0.137692;30.08;1
0.131311;29.95;1
0.125510;29.92;1
0.120194;29.77;1
0.115335;30.00;1
0.110939;30.08;1
0.107019;30.15;1
0.103585;29.97;1
0.100626;29.84;1
0.098116;30.23;1
0.096010;30.44;1
0.094254;30.25;1
0.092785;30.43;1
0.091542;30.18;1
0.090469;29.99;1
0.089519;29.95;1
0.088651;30.28;1
0.087831;30.43;1
0.087017;29.96;1
0.086151;30.11;1
0.085179;30.15;1
0.084155;30.11;1
0.083183;30.00;1
0.082293;30.19;1
0.081478;29.78;1
0.080728;30.03;1
0.080036;30.35;1
0.079394;30.16;1
0.078798;30.10;1
0.078238;29.84;1
0.077703;30.05;1
0.077178;30.43;1
0.076631;30.43;1
0.075961;30.20;1
0.074526;30.29;1
0.071590;29.92;1
0.068689;29.82;1
0.065744;30.31;1
0.060542;30.35;1
