loss;elapsed time;iteration
0.002011;153.37;3
0.002011;154.71;3
0.002011;153.97;3
0.002011;153.72;3
0.002011;155.02;3
0.002011;154.92;3
0.002011;155.38;3
0.002011;154.52;3
0.002011;155.88;3
0.002011;155.42;3
0.002011;155.64;3
0.002011;153.00;3
0.002011;155.48;3
0.002010;154.32;3
0.002010;154.48;3
0.002010;153.78;3
0.002010;154.96;3
0.002010;154.37;3
0.002010;154.27;3
0.002010;155.43;3
0.002010;153.94;3
0.002010;154.80;3
0.002010;155.47;3
0.002010;154.62;3
0.002010;155.84;3
0.002010;155.28;3
0.002010;155.91;3
0.002010;156.21;3
0.002010;156.40;3
0.002010;155.57;3
0.002010;155.71;3
0.002010;155.99;3
0.002010;158.39;3
0.002010;157.47;3
0.002010;155.52;3
0.002010;155.24;3
0.002010;155.87;3
0.002010;156.34;3
0.002010;156.13;3
0.002010;155.60;3
0.002010;155.34;3
0.002010;154.68;3
0.002010;155.19;3
0.002010;155.16;3
0.001991;154.87;3
0.001991;154.53;3
0.001991;156.21;3
0.001991;155.19;3
0.001991;154.44;3
0.001991;155.10;3
0.001991;154.56;3
0.001991;153.82;3
0.001990;154.86;3
0.001990;153.98;3
0.001990;156.47;3
0.001990;155.22;3
0.001990;156.65;3
0.001990;154.76;3
0.001990;155.10;3
0.001990;153.41;3
0.001990;153.67;3
0.001990;154.39;3
0.001990;155.97;3
0.001990;154.88;3
0.001990;154.19;3
0.001990;155.57;3
0.001990;155.08;3
0.001990;154.09;3
0.001990;154.37;3
0.001990;154.81;3
0.001989;154.91;3
0.001989;154.67;3
0.001989;154.81;3
0.001989;155.14;3
0.001989;155.52;3
0.001989;153.92;3
0.001989;154.57;3
0.001989;156.19;3
0.001989;157.14;3
0.001989;155.36;3
0.001989;155.60;3
0.001989;155.05;3
0.001989;156.13;3
0.001989;155.75;3
0.001989;155.61;3
0.001989;156.16;3
0.001989;156.41;3
0.001989;156.46;3
0.001989;156.08;3
0.001989;155.38;3
0.001989;155.57;3
0.001988;153.99;3
0.001988;155.09;3
0.001988;155.03;3
0.002010;154.73;4
0.002010;155.82;4
0.002010;154.59;4
0.002010;155.82;4
0.002010;154.56;4
0.002010;155.09;4
0.002010;156.21;4
0.002010;155.92;4
0.002010;155.80;4
0.002010;155.52;4
0.002010;155.46;4
0.002010;154.63;4
0.002009;155.31;4
0.002009;154.97;4
0.002009;155.45;4
0.002009;156.22;4
0.002009;155.23;4
0.002009;156.55;4
0.002009;155.33;4
0.002009;155.76;4
0.002009;155.84;4
0.002009;155.81;4
0.002009;156.89;4
0.002009;156.97;4
0.002009;154.73;4
0.002009;153.74;4
0.002009;155.85;4
0.002009;155.07;4
0.002009;154.55;4
0.002009;153.98;4
0.002009;154.75;4
0.002009;155.71;4
0.002009;155.76;4
0.002009;155.63;4
0.002009;154.78;4
0.002009;154.62;4
0.002009;153.92;4
0.002009;154.22;4
0.002009;154.54;4
0.002009;155.01;4
0.002009;155.10;4
0.002009;155.41;4
0.002009;155.13;4
0.002009;157.29;4
0.002009;156.31;4
0.002009;155.33;4
0.002009;154.45;4
0.002009;154.41;4
0.002009;155.16;4
0.002009;154.56;4
0.001998;155.27;4
0.001998;155.29;4
0.001998;154.42;4
0.001998;156.81;4
0.001997;156.74;4
0.001997;156.91;4
0.001997;156.08;4
0.001997;154.38;4
0.001997;156.43;4
0.001997;155.07;4
0.001997;153.69;4
0.001997;156.27;4
0.001997;154.71;4
0.001997;154.28;4
0.001997;155.97;4
0.001997;156.65;4
0.001997;154.17;4
0.001997;154.02;4
0.001997;153.94;4
0.001997;154.85;4
0.001997;153.74;4
0.001997;153.59;4
0.001997;159.50;4
0.001997;153.75;4
0.001997;154.44;4
0.001997;154.23;4
0.001997;154.84;4
0.001997;156.04;4
0.001996;154.72;4
0.001996;156.74;4
0.001996;154.57;4
0.001996;156.79;4
0.001996;156.38;4
0.001996;155.62;4
0.001996;155.78;4
0.001996;155.71;4
0.001996;156.62;4
0.001996;156.89;4
0.001996;155.75;4
0.001996;155.79;4
0.001996;154.68;4
0.001996;156.55;4
0.001996;156.15;4
0.001996;156.03;4
0.001996;154.68;4
0.001996;156.47;4
0.001996;155.56;4
0.001996;156.22;4
0.001996;156.60;4
0.001996;155.10;4
0.002011;156.01;5
0.002011;156.17;5
0.002011;154.40;5
0.002011;155.20;5
0.002011;154.78;5
0.002011;153.77;5
0.002011;154.09;5
0.002011;154.00;5
0.002011;154.13;5
0.002011;153.16;5
0.002010;153.52;5
0.002010;154.43;5
0.002010;154.53;5
0.002010;153.58;5
0.002010;154.26;5
0.002010;153.94;5
0.002010;154.18;5
0.002010;154.59;5
0.002010;153.22;5
0.002010;153.78;5
0.002010;154.13;5
0.002010;154.00;5
0.002010;154.63;5
0.002010;155.74;5
0.002010;155.32;5
0.002010;154.55;5
0.002010;153.99;5
0.002010;154.71;5
0.002010;155.03;5
0.002010;154.13;5
0.002010;155.85;5
0.002010;157.25;5
0.002010;154.81;5
0.002010;155.45;5
0.002010;155.15;5
0.002010;153.71;5
0.002010;157.27;5
0.002010;156.04;5
0.002010;157.14;5
0.002010;155.38;5
0.002010;154.66;5
0.002010;155.81;5
0.002010;156.72;5
0.002010;156.57;5
0.002010;156.17;5
0.002010;156.17;5
0.002010;157.38;5
0.002010;156.00;5
0.002010;154.75;5
0.002009;153.94;5
0.001993;152.93;5
0.001993;153.48;5
0.001993;153.69;5
0.001993;152.54;5
0.001993;153.75;5
0.001993;152.82;5
0.001993;152.68;5
0.001993;154.79;5
0.001993;153.83;5
0.001993;155.36;5
0.001993;155.17;5
0.001993;155.09;5
0.001993;155.67;5
0.001993;155.26;5
0.001993;154.34;5
0.001993;156.54;5
0.001993;154.88;5
0.001993;154.75;5
0.001993;155.78;5
0.001993;157.15;5
0.001993;157.16;5
0.001993;155.70;5
0.001993;156.56;5
0.001993;156.96;5
0.001993;155.39;5
0.001993;153.17;5
0.001992;156.76;5
0.001992;155.30;5
0.001992;155.71;5
0.001992;155.88;5
0.001992;155.65;5
0.001992;155.74;5
0.001992;154.70;5
0.001992;154.87;5
0.001992;154.92;5
0.001992;155.90;5
0.001992;155.40;5
0.001992;156.32;5
0.001992;157.33;5
0.001992;157.01;5
0.001992;155.05;5
0.001992;154.83;5
0.001992;155.48;5
0.001992;155.89;5
0.001992;153.44;5
0.001992;154.51;5
0.001992;154.87;5
0.001992;155.95;5
0.001992;155.00;5
0.001992;156.31;5
0.002011;156.38;6
0.002011;155.39;6
0.002011;156.31;6
0.002011;155.51;6
0.002011;156.05;6
0.002011;156.22;6
0.002011;155.85;6
0.002011;156.13;6
0.002011;155.14;6
0.002011;155.08;6
0.002011;156.65;6
0.002010;156.03;6
0.002010;153.98;6
0.002010;156.24;6
0.002010;156.54;6
0.002010;157.33;6
0.002010;157.00;6
0.002010;156.23;6
0.002010;156.44;6
0.002010;157.73;6
0.002010;156.47;6
0.002010;156.06;6
0.002010;156.47;6
0.002010;156.00;6
0.002010;155.69;6
0.002010;157.16;6
0.002010;155.96;6
0.002010;156.70;6
0.002010;156.99;6
0.002010;154.81;6
0.002010;154.25;6
0.002010;155.15;6
0.002010;154.95;6
0.002010;155.07;6
0.002010;154.85;6
0.002010;155.35;6
0.002010;156.23;6
0.002010;156.71;6
0.002009;155.19;6
0.002009;156.89;6
0.002009;156.37;6
0.002009;155.18;6
0.002009;155.87;6
0.002009;155.32;6
0.002009;155.78;6
0.002009;153.24;6
0.002009;154.99;6
0.002009;154.90;6
0.002009;154.65;6
0.002009;154.72;6
0.001988;154.65;6
0.001988;154.57;6
0.001988;154.13;6
0.001988;153.76;6
0.001988;154.34;6
0.001988;153.60;6
0.001988;154.29;6
0.001988;153.90;6
0.001988;153.86;6
0.001988;155.62;6
0.001988;154.20;6
0.001988;156.37;6
0.001988;156.36;6
0.001988;154.71;6
0.001988;153.77;6
0.001988;154.93;6
0.001988;155.49;6
0.001988;154.99;6
0.001988;155.16;6
0.001988;154.69;6
0.001988;155.39;6
0.001988;154.17;6
0.001988;155.39;6
0.001987;155.70;6
0.001987;154.79;6
0.001987;155.45;6
0.001987;155.68;6
0.001987;155.64;6
0.001987;155.43;6
0.001987;156.25;6
0.001987;156.46;6
0.001987;157.08;6
0.001987;155.74;6
0.001987;155.91;6
0.001987;154.55;6
0.001987;157.00;6
0.001987;155.38;6
0.001987;154.72;6
0.001987;154.68;6
0.001987;155.27;6
0.001987;156.87;6
0.001987;156.73;6
0.001987;156.95;6
0.001987;155.73;6
0.001987;156.53;6
0.001987;155.92;6
0.001987;157.81;6
0.001987;155.34;6
0.001987;155.96;6
0.001987;156.59;6
0.002013;154.06;7
0.002013;153.88;7
0.002013;154.09;7
0.002013;154.55;7
0.002013;153.41;7
0.002013;154.78;7
0.002013;154.40;7
0.002013;154.10;7
0.002013;155.47;7
0.002013;156.67;7
0.002013;155.68;7
0.002013;155.87;7
0.002013;156.39;7
0.002013;156.47;7
0.002013;155.26;7
0.002013;154.27;7
0.002013;155.48;7
0.002013;156.93;7
0.002013;154.20;7
0.002013;154.28;7
0.002013;155.08;7
0.002012;157.90;7
0.002012;155.35;7
0.002012;154.40;7
0.002012;154.14;7
0.002012;154.61;7
0.002012;153.43;7
0.002012;155.04;7
0.002012;154.53;7
0.002012;155.42;7
0.002012;154.66;7
0.002012;155.31;7
0.002012;154.96;7
0.002012;154.25;7
0.002012;154.84;7
0.002012;153.94;7
0.002012;154.34;7
0.002012;154.67;7
0.002012;154.60;7
0.002012;154.52;7
0.002012;154.64;7
0.002012;155.78;7
0.002012;153.94;7
0.002012;154.54;7
0.002012;154.47;7
0.002012;154.25;7
0.002012;152.96;7
0.002012;155.67;7
0.002012;153.45;7
0.002012;154.54;7
0.001985;156.03;7
0.001985;154.94;7
0.001985;154.98;7
0.001985;154.94;7
0.001985;155.72;7
0.001985;156.28;7
0.001985;154.67;7
0.001985;153.60;7
0.001985;154.58;7
0.001985;155.79;7
0.001985;154.60;7
0.001985;155.51;7
0.001985;156.40;7
0.001985;155.31;7
0.001985;154.66;7
0.001985;154.60;7
0.001985;154.46;7
0.001985;155.40;7
0.001985;155.23;7
0.001985;153.67;7
0.001985;153.21;7
0.001985;154.38;7
0.001985;153.48;7
0.001985;153.29;7
0.001985;154.95;7
0.001985;153.11;7
0.001985;152.71;7
0.001985;154.05;7
0.001985;153.14;7
0.001985;153.46;7
0.001985;154.19;7
0.001985;154.19;7
0.001985;154.39;7
0.001985;154.52;7
0.001985;154.02;7
0.001985;154.20;7
0.001985;154.49;7
0.001985;154.62;7
0.001985;154.51;7
0.001985;155.88;7
0.001984;154.03;7
0.001984;154.00;7
0.001984;154.56;7
0.001984;155.20;7
0.001984;155.00;7
0.001984;155.38;7
0.001984;155.36;7
0.001984;153.83;7
0.001984;153.46;7
0.001984;155.36;7
0.002011;155.11;8
0.002011;154.18;8
0.002011;154.72;8
0.002011;153.71;8
0.002011;153.49;8
0.002011;154.08;8
0.002011;155.74;8
0.002011;153.46;8
0.002011;152.88;8
0.002011;154.61;8
0.002011;154.74;8
0.002011;153.97;8
0.002011;154.79;8
0.002011;153.79;8
0.002011;154.68;8
0.002011;154.00;8
0.002011;156.15;8
0.002010;154.25;8
0.002010;154.05;8
0.002010;153.86;8
0.002010;152.75;8
0.002010;152.57;8
0.002010;152.57;8
0.002010;153.30;8
0.002010;154.03;8
0.002010;155.53;8
0.002010;153.91;8
0.002010;154.37;8
0.002010;155.12;8
0.002010;153.54;8
0.002010;153.35;8
0.002010;154.35;8
0.002010;153.33;8
0.002010;153.84;8
0.002010;154.70;8
0.002010;155.11;8
0.002010;153.79;8
0.002010;154.75;8
0.002010;155.11;8
0.002010;154.94;8
0.002010;154.70;8
0.002010;154.03;8
0.002010;155.60;8
0.002010;155.72;8
0.002010;156.95;8
0.002010;155.40;8
0.002010;154.49;8
0.002010;154.16;8
0.002010;155.74;8
0.002010;154.60;8
0.001986;153.15;8
0.001986;155.20;8
0.001986;154.35;8
0.001986;154.60;8
0.001986;154.72;8
0.001986;154.37;8
0.001986;156.03;8
0.001986;154.18;8
0.001986;154.16;8
0.001986;153.62;8
0.001986;153.83;8
0.001986;153.12;8
0.001985;154.27;8
0.001985;153.42;8
0.001985;154.64;8
0.001985;153.43;8
0.001985;155.32;8
0.001985;155.17;8
0.001985;154.50;8
0.001985;154.00;8
0.001985;154.27;8
0.001985;155.32;8
0.001985;153.75;8
0.001985;154.03;8
0.001985;153.11;8
0.001985;153.70;8
0.001985;153.33;8
0.001985;154.06;8
0.001985;154.32;8
0.001985;154.28;8
0.001985;153.27;8
0.001985;153.58;8
0.001985;154.54;8
0.001985;154.89;8
0.001985;154.75;8
0.001985;153.73;8
0.001985;154.86;8
0.001985;155.15;8
0.001985;156.03;8
0.001985;155.12;8
0.001985;156.33;8
0.001985;155.97;8
0.001985;155.62;8
0.001985;156.53;8
0.001985;156.07;8
0.001985;155.33;8
0.001985;153.42;8
0.001985;154.28;8
0.001985;154.71;8
0.001985;157.00;8
0.002004;154.62;9
0.002004;155.13;9
0.002004;154.67;9
0.002003;155.28;9
0.002003;153.98;9
0.002003;156.18;9
0.002003;153.69;9
0.002003;154.68;9
0.002003;153.86;9
0.002003;153.51;9
0.002003;154.10;9
0.002003;153.20;9
0.002003;153.84;9
0.002003;155.00;9
0.002003;152.65;9
0.002003;153.99;9
0.002003;154.05;9
0.002003;155.10;9
0.002003;155.17;9
0.002003;153.79;9
0.002003;154.00;9
0.002003;153.75;9
0.002003;155.88;9
0.002003;155.83;9
0.002003;154.91;9
0.002003;154.70;9
0.002003;153.91;9
0.002003;154.78;9
0.002003;155.01;9
0.002003;154.67;9
0.002003;154.34;9
0.002003;155.18;9
0.002003;154.15;9
0.002003;154.99;9
0.002003;155.62;9
0.002003;154.94;9
0.002003;153.94;9
0.002003;153.23;9
0.002003;154.60;9
0.002003;155.35;9
0.002003;154.86;9
0.002003;155.23;9
0.002003;154.18;9
0.002003;155.50;9
0.002003;153.71;9
0.002003;155.91;9
0.002003;155.57;9
0.002003;153.67;9
0.002003;154.94;9
0.002003;154.73;9
0.001989;153.96;9
0.001989;153.40;9
0.001989;154.26;9
0.001989;154.13;9
0.001989;153.90;9
0.001989;155.02;9
0.001989;152.18;9
0.001989;153.95;9
0.001989;154.47;9
0.001989;154.32;9
0.001989;156.08;9
0.001989;156.35;9
0.001989;154.87;9
0.001989;156.14;9
0.001989;156.34;9
0.001989;155.38;9
0.001989;153.77;9
0.001988;154.85;9
0.001988;154.66;9
0.001988;153.77;9
0.001988;155.04;9
0.001988;152.76;9
0.001988;153.19;9
0.001988;154.66;9
0.001988;154.63;9
0.001988;154.97;9
0.001988;155.90;9
0.001988;154.81;9
0.001988;156.50;9
0.001988;156.00;9
0.001988;157.06;9
0.001988;154.64;9
0.001988;154.32;9
0.001988;154.19;9
0.001988;154.24;9
0.001988;154.45;9
0.001988;154.58;9
0.001988;154.81;9
0.001988;155.94;9
0.001988;155.13;9
0.001988;155.79;9
0.001988;154.30;9
0.001988;154.81;9
0.001988;154.17;9
0.001988;153.48;9
0.001988;153.99;9
0.001988;154.95;9
0.001988;154.91;9
0.001988;154.61;9
0.001988;155.54;9
0.002009;154.13;10
0.002009;153.14;10
0.002009;154.50;10
0.002009;154.65;10
0.002009;154.78;10
0.002009;154.18;10
0.002009;154.27;10
0.002009;154.01;10
0.002009;155.14;10
0.002009;153.96;10
0.002009;154.73;10
0.002009;154.52;10
0.002009;153.49;10
0.002009;152.98;10
0.002009;153.56;10
0.002009;153.53;10
0.002009;154.16;10
0.002009;154.46;10
0.002009;154.53;10
0.002009;154.01;10
0.002009;153.06;10
0.002009;153.17;10
0.002008;154.25;10
0.002008;153.86;10
0.002008;153.58;10
0.002008;154.39;10
0.002008;154.42;10
0.002008;153.07;10
0.002008;154.74;10
0.002008;154.28;10
0.002008;155.66;10
0.002008;155.23;10
0.002008;154.02;10
0.002008;155.34;10
0.002008;154.03;10
0.002008;154.10;10
0.002008;154.13;10
0.002008;154.10;10
0.002008;154.03;10
0.002008;153.72;10
0.002008;153.76;10
0.002008;154.39;10
0.002008;153.43;10
0.002008;154.92;10
0.002008;153.87;10
0.002008;156.83;10
0.002008;157.01;10
0.002008;156.84;10
0.002008;154.94;10
0.002008;150.00;10
0.001991;151.35;10
0.001991;158.32;10
0.001991;155.88;10
0.001991;155.15;10
0.001991;153.93;10
0.001991;148.72;10
0.001991;148.35;10
0.001991;149.48;10
0.001991;148.60;10
0.001991;149.20;10
0.001991;147.72;10
0.001991;147.29;10
0.001991;147.23;10
0.001990;148.89;10
0.001990;149.06;10
0.001990;147.46;10
0.001990;147.70;10
0.001990;147.54;10
0.001990;147.99;10
0.001990;147.17;10
0.001990;146.57;10
0.001990;148.37;10
0.001990;146.48;10
0.001990;147.49;10
0.001990;147.32;10
0.001990;147.02;10
0.001990;146.40;10
0.001990;147.20;10
0.001990;147.76;10
0.001990;148.32;10
0.001990;147.50;10
0.001990;151.18;10
0.001990;151.51;10
0.001990;150.77;10
0.001990;149.37;10
0.001990;148.62;10
0.001990;152.52;10
0.001990;152.55;10
0.001990;152.98;10
0.001990;152.05;10
0.001990;151.17;10
0.001990;153.86;10
0.001990;153.68;10
0.001990;155.07;10
0.001990;159.03;10
0.001990;150.65;10
0.001990;151.20;10
0.001990;149.89;10
0.001990;147.78;10
0.001990;148.56;10
0.002008;147.64;11
0.002008;145.76;11
0.002008;147.47;11
0.002008;148.43;11
0.002008;147.98;11
0.002008;149.20;11
0.002008;153.80;11
0.002008;149.24;11
0.002008;147.59;11
0.002008;147.69;11
0.002008;146.31;11
0.002008;146.79;11
0.002008;146.77;11
0.002008;147.62;11
0.002008;148.14;11
0.002008;149.23;11
0.002008;149.50;11
0.002008;150.11;11
0.002008;149.01;11
0.002008;149.16;11
0.002008;151.02;11
0.002008;151.22;11
0.002008;150.02;11
0.002008;149.11;11
0.002008;149.06;11
0.002008;151.88;11
0.002008;158.25;11
0.002008;154.33;11
0.002008;153.88;11
0.002007;156.15;11
0.002007;153.83;11
0.002007;152.70;11
0.002007;151.41;11
0.002007;155.86;11
0.002007;153.67;11
0.002007;152.92;11
0.002007;149.39;11
0.002007;157.91;11
0.002007;153.12;11
0.002007;159.55;11
0.002007;161.96;11
0.002007;159.51;11
0.002007;158.56;11
0.002007;158.17;11
0.002007;160.00;11
0.002007;161.85;11
0.002007;159.31;11
0.002007;158.78;11
0.002007;158.06;11
0.002007;159.62;11
0.001987;155.39;11
0.001987;155.89;11
0.001987;156.30;11
0.001987;155.23;11
0.001987;154.18;11
0.001987;154.49;11
0.001986;155.99;11
0.001986;155.36;11
0.001986;155.65;11
0.001986;153.21;11
0.001986;151.66;11
0.001986;151.70;11
0.001986;151.49;11
0.001986;151.61;11
0.001986;151.89;11
0.001986;151.55;11
0.001986;150.93;11
0.001986;151.85;11
0.001986;152.05;11
0.001986;151.14;11
0.001986;151.75;11
0.001986;154.90;11
0.001986;152.67;11
0.001986;152.55;11
0.001986;152.46;11
0.001986;155.61;11
0.001986;154.26;11
0.001986;153.56;11
0.001986;153.94;11
0.001986;152.34;11
0.001986;152.22;11
0.001986;151.92;11
0.001986;151.12;11
0.001986;151.56;11
0.001986;152.33;11
0.001986;153.19;11
0.001986;152.33;11
0.001986;152.43;11
0.001986;153.06;11
0.001986;151.91;11
0.001986;151.80;11
0.001986;152.14;11
0.001986;151.74;11
0.001986;151.87;11
0.001986;152.59;11
0.001986;155.97;11
0.001986;161.57;11
0.001986;163.03;11
0.001986;164.98;11
0.001986;160.88;11
0.002007;158.08;12
0.002007;158.17;12
0.002007;161.94;12
0.002007;160.87;12
0.002007;159.37;12
0.002007;157.11;12
0.002007;156.54;12
0.002007;161.65;12
0.002007;158.82;12
0.002007;157.57;12
0.002007;157.46;12
0.002007;156.75;12
0.002007;158.13;12
0.002007;159.72;12
0.002007;159.60;12
0.002007;156.59;12
0.002007;158.44;12
0.002007;160.35;12
0.002007;159.36;12
0.002007;158.78;12
0.002007;161.22;12
0.002007;163.64;12
0.002007;161.71;12
0.002007;159.95;12
0.002007;158.92;12
0.002007;149.32;12
0.002007;148.77;12
0.002007;151.88;12
0.002007;150.84;12
0.002007;147.45;12
0.002007;148.72;12
0.002007;148.87;12
0.002007;147.88;12
0.002007;147.02;12
0.002007;149.35;12
0.002007;149.71;12
0.002007;149.27;12
0.002007;150.20;12
0.002007;149.58;12
0.002007;151.08;12
0.002007;148.34;12
0.002007;147.45;12
0.002007;147.38;12
0.002007;147.36;12
0.002007;147.87;12
0.002007;150.00;12
0.002007;149.59;12
0.002007;146.89;12
0.002007;148.26;12
0.002007;147.85;12
0.001989;147.27;12
0.001989;145.75;12
0.001989;146.89;12
0.001989;147.88;12
0.001988;145.86;12
0.001988;145.83;12
0.001988;146.48;12
0.001988;145.80;12
0.001988;147.40;12
0.001988;148.52;12
0.001988;149.30;12
0.001988;151.26;12
0.001988;149.99;12
0.001988;147.68;12
0.001988;147.42;12
0.001988;147.80;12
0.001988;147.41;12
0.001988;146.95;12
0.001988;147.34;12
0.001988;149.35;12
